Dataset Name,Image Name,Organism,Cell Line,Cell Cycle Phase,Targeted Protein,Gene Identifier %% url=http://www.ensembl.org/id/%s,Gene Symbol,Gene Symbol Synonyms,Channels,Phenotype 1,Mean Outer Toroid Diameter,Standard Deviation of Outer Toroid Diameter,Number of Centrosomes Measured
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1129_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1136_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1139_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1146_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1242_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1256_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1259_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1307_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1311_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1314_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1319_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1324_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
TUBG1-N,141_gtub_001_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_007_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_008_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_012_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_013_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_014_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_016_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_017_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_018_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_019_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_023_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_024_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_026_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_027_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_028_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_032_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,141_gtub_033_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:141NEDD1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_001_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_002_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_003_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_005_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_008_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_009_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_010_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_011_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_014_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_015_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_016_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_017_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_020_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_021_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_023_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_024_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_025_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_026_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_028_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_NEDD1141_I_030_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:141NEDD1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_002_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_004_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_005_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_008_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_012_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_013_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_014_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_015_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_016_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_017_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_018_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_021_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_022_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_024_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_027_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_028_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_032_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_033_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_034_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,gtub_PCNT_I_040_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:TUBG1-N; 615:PCNT-N1,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_003_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_004_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_005_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_007_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_010_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_011_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_015_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_017_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_018_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_019_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_020_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_023_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_024_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_025_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_031_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_032_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_035_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_039_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_041_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_042_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_044_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_047_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
TUBG1-N,PCNT_gtub_I_050_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,TUBG1-N,ENSG00000131462,TUBG1,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,498.3 nanometers,29.8 nanometers,120
