Plate	Well	Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Z-score (Spindly)	"Z-score (Large, spread)"	Z-score (Triangular)	Z-score (Fan)	"Z-score (Round, small)"	Z-score (High nuclear YAP/TAZ)	Z-score (Low nuclear YAP/TAZ)	Z-score (High total YAP/TAZ)	Z-score (Low total YAP/TAZ)	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
MDA-MB-231_ONTARGETPlus_1B	M16	MDA-MB-231_ONTARGETPlus_1B_M16	L-009389-00	9886	RHOBTB1								1.972961402	1.972961402	yes	well								High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area in nuclear and ring regions normalised to nuclear area. 
MDA-MB-231_ONTARGETPlus_1B	M17	MDA-MB-231_ONTARGETPlus_1B_M17	L-008316-00	54509	RHOF				4.023719395		1.683280854				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	M21	MDA-MB-231_ONTARGETPlus_1B_M21	L-005047-00	7204	TRIO						2.702845104				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	M22	MDA-MB-231_ONTARGETPlus_1B_M22	L-009731-00	22899	ARHGEF15	1.559969112		2.954718008			4.480523678				yes	well	Spindly		Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	M3	MDA-MB-231_ONTARGETPlus_1B_M3	L-008555-00	389	RHOC	5.506133642		6.007190489						-3.293891545	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	M4	MDA-MB-231_ONTARGETPlus_1B_M4	L-005057-00	998	CDC42	3.906337211			1.534644512						yes	well	Spindly			Fan					
MDA-MB-231_ONTARGETPlus_1B	M5	MDA-MB-231_ONTARGETPlus_1B_M5	L-003915-00	10276	NET1	5.932746024		2.3551252							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_1B	M7	MDA-MB-231_ONTARGETPlus_1B_M7	L-006374-00	171177	RHOV	2.51984697		1.592007079						-2.073795512	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	N10	MDA-MB-231_ONTARGETPlus_1B_N10	L-026106-00	81704	DOCK8						1.967541415				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	N11	MDA-MB-231_ONTARGETPlus_1B_N11	L-009266-00	10928	RALBP1				2.156913233						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_1B	N13	MDA-MB-231_ONTARGETPlus_1B_N13	L-011253-00	1793	DOCK1	1.986581493									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1B	N14	MDA-MB-231_ONTARGETPlus_1B_N14	L-021122-00	9824	ARHGAP11A	1.879928398		1.946311921						-1.560699361	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	N15	MDA-MB-231_ONTARGETPlus_1B_N15	L-008335-02	55114	ARHGAP17	1.666622207									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1B	N18	MDA-MB-231_ONTARGETPlus_1B_N18	L-015696-01	139818	DOCK11		2.525147345	3.527056598			2.682619245			-3.935186434	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	N20	MDA-MB-231_ONTARGETPlus_1B_N20	L-026106-00	81704	DOCK8						2.743490681				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	N21	MDA-MB-231_ONTARGETPlus_1B_N21	L-026514-01	57569	ARHGAP20	2.30654078	1.766745842		2.156913233						yes	well	Spindly	"Large, spread"		Fan					
MDA-MB-231_ONTARGETPlus_1B	N3	MDA-MB-231_ONTARGETPlus_1B_N3	L-009580-00	394	ARHGAP5					3.135636968	2.669630754				yes	well					"Round, small"	High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	N4	MDA-MB-231_ONTARGETPlus_1B_N4	L-023690-00	64857	PLEKHG2			2.109837232			2.15461446			-1.560268181	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	N5	MDA-MB-231_ONTARGETPlus_1B_N5	L-020318-02	55200	PLEKHG6		1.766745842								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_1B	N8	MDA-MB-231_ONTARGETPlus_1B_N8	L-024745-01	57480	PLEKHG1									-1.534315929	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	N9	MDA-MB-231_ONTARGETPlus_1B_N9	L-014040-01	23348	DOCK9	2.839806257		1.755532391						-1.923217508	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C10	MDA-MB-231_ONTARGETPlus_2A_C10	L-007052-00	64411	ARAP3			2.537067094						-4.705762032	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C11	MDA-MB-231_ONTARGETPlus_2A_C11	L-009427-00	23779	ARHGAP8									-2.027574716	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C12	MDA-MB-231_ONTARGETPlus_2A_C12	L-019080-01	58504	ARHGAP22			2.459226534						-2.343973185	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C13	MDA-MB-231_ONTARGETPlus_2A_C13	L-009302-01	116984	ARAP2			1.706767791							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_2A	C14	MDA-MB-231_ONTARGETPlus_2A_C14	L-003628-00	393	ARHGAP4	2.316134391	3.203251104	2.640854507						-2.779441048	yes	well	Spindly	"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C15	MDA-MB-231_ONTARGETPlus_2A_C15	L-021531-02	23380	SRGAP2			3.782516048						-2.198747529	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C16	MDA-MB-231_ONTARGETPlus_2A_C16	L-009136-00	116985	ARAP1									-1.633286301	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C17	MDA-MB-231_ONTARGETPlus_2A_C17	L-009302-01	116984	ARAP2	3.449529462		2.511120241							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_2A	C20	MDA-MB-231_ONTARGETPlus_2A_C20	L-010047-01	64333	ARHGAP9		1.926076455							-2.037551504	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C21	MDA-MB-231_ONTARGETPlus_2A_C21	L-003021-00	5296	PIK3R2			1.706767791			4.890740649		-5.461263458	-5.461263458	yes	well			Triangular			High nuclear YAP/TAZ		High total YAP/TAZ in nuclear and ring regions normalised to nuclear area in nuclear and ring regions normalised to nuclear area. 	Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C22	MDA-MB-231_ONTARGETPlus_2A_C22	L-015856-01	85360	SYDE1		2.564663779	2.718695066	3.145475068		1.798158354			-2.474993355	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C3	MDA-MB-231_ONTARGETPlus_2A_C3	L-018322-02	84986	ARHGAP19		3.203251104	1.94028947			1.929370425			-2.594105125	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C4	MDA-MB-231_ONTARGETPlus_2A_C4	L-018019-02	55843	ARHGAP15									-2.326929031	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C5	MDA-MB-231_ONTARGETPlus_2A_C5	L-032590-01	80728	ARHGAP39	2.032785623		3.211685278			1.822158501			-3.057913797	yes	well	Spindly		Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C6	MDA-MB-231_ONTARGETPlus_2A_C6	L-008446-01	158763	ARHGAP36							-1.669299473			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_2A	C8	MDA-MB-231_ONTARGETPlus_2A_C8	L-007052-00	64411	ARAP3			3.47115381						-4.30028818	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	C9	MDA-MB-231_ONTARGETPlus_2A_C9	L-014713-01	83478	ARHGAP24				2.356890533		2.284358511			-1.738968267	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E10	MDA-MB-231_ONTARGETPlus_2A_E10	L-008711-01	117289	TAGAP	3.166180694		1.577033525						-3.035212456	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E11	MDA-MB-231_ONTARGETPlus_2A_E11	L-026974-00	57522	SRGAP1			2.095970589						-2.296472653	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E12	MDA-MB-231_ONTARGETPlus_2A_E12	L-019080-01	58504	ARHGAP22									-1.528577918	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E13	MDA-MB-231_ONTARGETPlus_2A_E13	L-021160-01	51291	GMIP									-2.047919545	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E15	MDA-MB-231_ONTARGETPlus_2A_E15	L-021160-01	51291	GMIP	2.174460007									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_2A	E16	MDA-MB-231_ONTARGETPlus_2A_E16	L-009535-00	4650	MYO9B		1.926076455			1.835066393		-3.39252128			yes	well		"Large, spread"			"Round, small"		Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_2A	E17	MDA-MB-231_ONTARGETPlus_2A_E17	L-006539-01	4649	MYO9A		3.841838428	1.810555204			1.647340531			-2.061021959	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E18	MDA-MB-231_ONTARGETPlus_2A_E18	L-015856-01	85360	SYDE1				2.948328934						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_2A	E19	MDA-MB-231_ONTARGETPlus_2A_E19	L-015110-01	93663	ARHGAP18	5.149622069			1.765452132				1.736405989		yes	well	Spindly			Fan				High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_ONTARGETPlus_2A	E20	MDA-MB-231_ONTARGETPlus_2A_E20	L-008213-00	9743	ARHGAP32		3.841838428								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_2A	E21	MDA-MB-231_ONTARGETPlus_2A_E21	L-020516-00	10144	FAM13A	8.266458516									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_2A	E22	MDA-MB-231_ONTARGETPlus_2A_E22	L-010026-00	4952	OCRL	3.591203846		1.784608351							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_2A	E3	MDA-MB-231_ONTARGETPlus_2A_E3	L-026974-00	57522	SRGAP1			2.381385975						-2.744630862	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E4	MDA-MB-231_ONTARGETPlus_2A_E4	L-026507-01	143872	ARHGAP42									-1.782984549	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E5	MDA-MB-231_ONTARGETPlus_2A_E5	L-020738-01	51306	FAM13B									-1.854617873	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E6	MDA-MB-231_ONTARGETPlus_2A_E6	L-023061-01	57636	ARHGAP23				2.159744399		2.317260121			-1.539549081	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E7	MDA-MB-231_ONTARGETPlus_2A_E7	L-010254-01	9754	STARD8			4.820390177			2.706952645			-3.735048027	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	E8	MDA-MB-231_ONTARGETPlus_2A_E8	L-008711-01	117289	TAGAP									-2.078133622	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	G10	MDA-MB-231_ONTARGETPlus_2A_G10	L-009535-00	4650	MYO9B					2.50754406		-2.998941408			yes	well					"Round, small"		Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_2A	G11	MDA-MB-231_ONTARGETPlus_2A_G11	L-021811-00	3633	INPP5B				1.765452132						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_2A	G12	MDA-MB-231_ONTARGETPlus_2A_G12	L-021175-01	9938	ARHGAP25		1.926076455								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_2A	G13	MDA-MB-231_ONTARGETPlus_2A_G13	L-021531-02	23380	SRGAP2		1.926076455		1.962598265					-1.544990656	yes	well		"Large, spread"		Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	G14	MDA-MB-231_ONTARGETPlus_2A_G14	L-027281-01	201176	ARHGAP27	2.032785623		1.706767791							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_2A	G15	MDA-MB-231_ONTARGETPlus_2A_G15	L-020516-00	10144	FAM13A	6.141342757	1.926076455	1.551086672							yes	well	Spindly	"Large, spread"	Triangular						
MDA-MB-231_ONTARGETPlus_2A	G16	MDA-MB-231_ONTARGETPlus_2A_G16	L-023061-01	57636	ARHGAP23			3.107897865	2.554036667						yes	well			Triangular	Fan					
MDA-MB-231_ONTARGETPlus_2A	G17	MDA-MB-231_ONTARGETPlus_2A_G17	L-008729-01	94134	ARHGAP12				1.568305998						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_2A	G18	MDA-MB-231_ONTARGETPlus_2A_G18	L-003628-00	393	ARHGAP4	1.607762471								-1.670503892	yes	well	Spindly								Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	G19	MDA-MB-231_ONTARGETPlus_2A_G19	L-009225-01	115703	ARHGAP33	1.749436855	1.926076455							-3.247232012	yes	well	Spindly	"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	G20	MDA-MB-231_ONTARGETPlus_2A_G20	L-008213-00	9743	ARHGAP32		1.926076455								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_2A	G21	MDA-MB-231_ONTARGETPlus_2A_G21	L-003021-00	5296	PIK3R2						4.705894448			-4.410806134	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	G22	MDA-MB-231_ONTARGETPlus_2A_G22	L-026507-01	143872	ARHGAP42			1.628927231	2.356890533						yes	well			Triangular	Fan					
MDA-MB-231_ONTARGETPlus_2A	G3	MDA-MB-231_ONTARGETPlus_2A_G3	L-015110-01	93663	ARHGAP18	2.457808775									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_2A	G6	MDA-MB-231_ONTARGETPlus_2A_G6	L-009136-00	116985	ARAP1		1.926076455							-2.015817884	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	G7	MDA-MB-231_ONTARGETPlus_2A_G7	L-014175-00	9901	SRGAP3	1.891111239		3.860356608							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_2A	G9	MDA-MB-231_ONTARGETPlus_2A_G9	L-008277-00	9411	ARHGAP29						1.901257577			-1.530692328	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	I10	MDA-MB-231_ONTARGETPlus_2A_I10	L-008446-01	158763	ARHGAP36							-2.052344069			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_2A	I11	MDA-MB-231_ONTARGETPlus_2A_I11	L-008729-01	94134	ARHGAP12		2.564663779							-1.843100178	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	I15	MDA-MB-231_ONTARGETPlus_2A_I15	L-009304-00	395	ARHGAP6			1.836502057	1.765452132	1.716393863					yes	well			Triangular	Fan	"Round, small"				
MDA-MB-231_ONTARGETPlus_2A	I17	MDA-MB-231_ONTARGETPlus_2A_I17	L-009130-01	257106	ARHGAP30	3.449529462		2.5889608							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_2A	I19	MDA-MB-231_ONTARGETPlus_2A_I19	L-010256-00	90627	STARD13							-2.632009586			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_2A	I21	MDA-MB-231_ONTARGETPlus_2A_I21	L-010254-01	9754	STARD8			3.004110452	2.751182801		2.712192114			-1.898377475	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	I23	MDA-MB-231_ONTARGETPlus_2A_I23	M-003865-02	9113	LATS1		1.926076455				6.195368347			-3.690434683	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	I3	MDA-MB-231_ONTARGETPlus_2A_I3	L-006539-01	4649	MYO9A						2.439120021			-2.137436058	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	I4	MDA-MB-231_ONTARGETPlus_2A_I4	L-018019-02	55843	ARHGAP15									-1.920538395	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	I5	MDA-MB-231_ONTARGETPlus_2A_I5	L-008277-00	9411	ARHGAP29						2.247963922			-1.644117302	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	I7	MDA-MB-231_ONTARGETPlus_2A_I7	L-018322-02	84986	ARHGAP19			4.509027938			1.679622418			-2.498186151	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	I8	MDA-MB-231_ONTARGETPlus_2A_I8	L-010026-00	4952	OCRL			3.185738424						-1.521369409	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	I9	MDA-MB-231_ONTARGETPlus_2A_I9	L-008966-00	392	ARHGAP1			2.66680136			1.961934004			-2.466845412	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	J23	MDA-MB-231_ONTARGETPlus_2A_J23	M-003865-02	9113	LATS1						7.28551586			-3.963071406	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	K11	MDA-MB-231_ONTARGETPlus_2A_K11	L-021617-02	84144	SYDE2	2.316134391		1.732714644							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_2A	K15	MDA-MB-231_ONTARGETPlus_2A_K15	L-021617-02	84144	SYDE2	2.741157543	1.926076455	3.289525837						-1.97505394	yes	well	Spindly	"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	K17	MDA-MB-231_ONTARGETPlus_2A_K17	L-024189-02	343578	ARHGAP40			1.602980378							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_2A	K19	MDA-MB-231_ONTARGETPlus_2A_K19	L-032590-01	80728	ARHGAP39	2.457808775		4.067931434			1.611509326			-2.620430612	yes	well	Spindly		Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	K23	MDA-MB-231_ONTARGETPlus_2A_K23	M-004632-00	26524	LATS2		2.564663779				5.600378792			-5.482078226	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	K3	MDA-MB-231_ONTARGETPlus_2A_K3	L-014175-00	9901	SRGAP3			1.758661498						-1.515160607	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	K5	MDA-MB-231_ONTARGETPlus_2A_K5	L-009130-01	257106	ARHGAP30									-1.746461258	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	K7	MDA-MB-231_ONTARGETPlus_2A_K7	L-021811-00	3633	INPP5B			2.900323039	1.962598265	1.558163824					yes	well			Triangular	Fan	"Round, small"				
MDA-MB-231_ONTARGETPlus_2A	L23	MDA-MB-231_ONTARGETPlus_2A_L23	M-004632-00	26524	LATS2		2.564663779				4.742345376			-4.691426943	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	M15	MDA-MB-231_ONTARGETPlus_2A_M15	L-023893-00	23526	HMHA1	1.891111239	4.480425752	7.233447526	2.356890533		6.200551477			-5.079297286	yes	well	Spindly	"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	M17	MDA-MB-231_ONTARGETPlus_2A_M17	L-023893-00	23526	HMHA1	2.457808775	3.203251104	3.626834929			6.618187834			-4.681505097	yes	well	Spindly	"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	M19	MDA-MB-231_ONTARGETPlus_2A_M19	L-023577-01	57514	ARHGAP31	2.882831927									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_2A	M21	MDA-MB-231_ONTARGETPlus_2A_M21	L-008966-00	392	ARHGAP1			1.680820938			2.050441588				yes	well			Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2A	M23	MDA-MB-231_ONTARGETPlus_2A_M23	L-012200-00	55249	YAP									-9.326576085	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	M3	MDA-MB-231_ONTARGETPlus_2A_M3	L-010256-00	90627	STARD13							-2.297754021			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_2A	M5	MDA-MB-231_ONTARGETPlus_2A_M5	L-003020-00	5295	PIK3R1									-1.825828382	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	M7	MDA-MB-231_ONTARGETPlus_2A_M7	L-014713-01	83478	ARHGAP24				4.131205737		2.377654856				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_2A	M9	MDA-MB-231_ONTARGETPlus_2A_M9	L-009225-01	115703	ARHGAP33			2.121917443						-3.137607027	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2A	N23	MDA-MB-231_ONTARGETPlus_2A_N23	L-012200-00	55249	YAP			1.525139819			1.676354793			-9.303484817	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C10	MDA-MB-231_ONTARGETPlus_2B_C10	L-007052-00	64411	ARAP3			1.653951403						-4.023515863	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C11	MDA-MB-231_ONTARGETPlus_2B_C11	L-009427-00	23779	ARHGAP8		3.972916003	1.630066265						-2.045299258	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C12	MDA-MB-231_ONTARGETPlus_2B_C12	L-019080-01	58504	ARHGAP22			1.845032509						-1.668839031	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C14	MDA-MB-231_ONTARGETPlus_2B_C14	L-003628-00	393	ARHGAP4	3.787923808	2.400983152	3.039289418						-2.689212169	yes	well	Spindly	"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C15	MDA-MB-231_ONTARGETPlus_2B_C15	L-021531-02	23380	SRGAP2									-1.737479259	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C16	MDA-MB-231_ONTARGETPlus_2B_C16	L-009136-00	116985	ARAP1			1.916687923							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_2B	C17	MDA-MB-231_ONTARGETPlus_2B_C17	L-009302-01	116984	ARAP2	1.904229578	2.400983152	2.537701516						-1.627339846	yes	well	Spindly	"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C20	MDA-MB-231_ONTARGETPlus_2B_C20	L-010047-01	64333	ARHGAP9			2.418275825						-1.7487272	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C21	MDA-MB-231_ONTARGETPlus_2B_C21	L-003021-00	5296	PIK3R2						4.567015258			-5.260385281	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_2B	C22	MDA-MB-231_ONTARGETPlus_2B_C22	L-015856-01	85360	SYDE1			3.94692467	3.747302979		1.899830769			-3.316158283	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
