Plate,Well Number,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,ORF Identifier,hORFeome V5.1 Clone Description,ORF Comments,Reagent Design Gene Annotation Build,Gene Identifier,Gene Symbol,Analysis Gene Annotation Build,Control Type,Control Comments,Channels,Comments,Scored As Nuclear Foci At Initial Stage,Subcellular Localization Based On Secondary Screening,Scored Subcellular Localization By Secondary Screening,Has Phenotype,Phenotype Annotation Level,Phenotype 1,Phenotype 1 Term Name,Phenotype 1 Term Accession,Phenotype 2,Phenotype 2 Term Name,Phenotype 2 Term Accession,Phenotype 3,Phenotype 3 Term Name,Phenotype 3 Term Accession,Phenotype 4,Phenotype 4 Term Name,Phenotype 4 Term Accession,Phenotype 5,Phenotype 5 Term Name,Phenotype 5 Term Accession,Phenotype 6,Phenotype 6 Term Name,Phenotype 6 Term Accession,Phenotype 7,Phenotype 7 Term Name,Phenotype 7 Term Accession,Phenotype 8,Phenotype 8 Term Name,Phenotype 8 Term Accession
51002,79,G7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54177,"Homo sapiens nanos homolog 2 (Drosophila), mRNA (cDNA clone MGC:151095 IMAGE:40126037), complete cds.",hORFeome V5.1 identifier,,339345,NANOS2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,80,G8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,55263,"Homo sapiens calcium and integrin binding family member 2, mRNA (cDNA clone MGC:45698 IMAGE:4841632), complete cds.",hORFeome V5.1 identifier,,10518,CIB2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,81,G9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54440,"Homo sapiens heat shock 27kDa protein 3, mRNA (cDNA clone MGC:161550 IMAGE:8991988), complete cds.",hORFeome V5.1 identifier,,8988,HSPB3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,82,G10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52610,"Homo sapiens interleukin 1 family, member 6 (epsilon), mRNA (cDNA clone MGC:129553 IMAGE:40002576), complete cds.",hORFeome V5.1 identifier,,27179,IL1F6,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,83,G11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52616,"Homo sapiens sorting nexin 12, mRNA (cDNA clone MGC:118983 IMAGE:40002752), complete cds.",hORFeome V5.1 identifier,,29934,SNX12,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,84,G12,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,85,H1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52631,"Homo sapiens protein phosphatase 1, regulatory (inhibitor) subunit 11, mRNA (cDNA clone MGC:125743 IMAGE:40029469), complete cds.",hORFeome V5.1 identifier,,6992,PPP1R11,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,86,H2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,55092,"Homo sapiens hypothetical FLJ44006, mRNA (cDNA clone IMAGE:40146816).",hORFeome V5.1 identifier,,400997,FLJ44006,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,87,H3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54948,"Homo sapiens family with sequence similarity 150, member A, mRNA (cDNA clone MGC:163515 IMAGE:40146674), complete cds.",hORFeome V5.1 identifier,,389658,FAM150A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,88,H4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52757,"Homo sapiens chromosome 15 open reading frame 37, mRNA (cDNA clone MGC:120103 IMAGE:40021819), complete cds.",hORFeome V5.1 identifier,,283687,C15orf37,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,89,H5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52618,"Homo sapiens hypothetical protein FLJ25404, mRNA (cDNA clone MGC:125422 IMAGE:40021833), complete cds.",hORFeome V5.1 identifier,,146378,C16orf92,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,90,H6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54882,"Homo sapiens chromosome 10 open reading frame 114, mRNA (cDNA clone MGC:163466 IMAGE:40146625), complete cds.",hORFeome V5.1 identifier,,399726,C10orf114,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,91,H7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54850,"Homo sapiens von Hippel-Lindau tumor suppressor-like, mRNA (cDNA clone MGC:163470 IMAGE:40146629), complete cds.",hORFeome V5.1 identifier,,391104,VHLL,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,92,H8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52697,"Homo sapiens protein phosphatase 1, regulatory (inhibitor) subunit 14D, mRNA (cDNA clone MGC:119017 IMAGE:40003029), complete cds.",hORFeome V5.1 identifier,,54866,PPP1R14D,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,93,H9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,55492,"Homo sapiens placenta-specific 2, mRNA (cDNA clone MGC:43133 IMAGE:5261222), complete cds.",hORFeome V5.1 identifier,,257000,PLAC2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,94,H10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52633,"Homo sapiens BTG family, member 2, mRNA (cDNA clone MGC:126063 IMAGE:40032675), complete cds.",hORFeome V5.1 identifier,,7832,BTG2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,95,H11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54869,"Homo sapiens keratin associated protein 11-1, mRNA (cDNA clone MGC:163427 IMAGE:40146586), complete cds.",hORFeome V5.1 identifier,,337880,KRTAP11-1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,96,H12,,,,,,,,,,,,,,,,,annotation not available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,1,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52641,"Homo sapiens chromosome 15 open reading frame 32, mRNA (cDNA clone MGC:129836 IMAGE:40023840), complete cds.",hORFeome V5.1 identifier,,145858,C15orf32,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,2,A2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52675,"Homo sapiens family with sequence similarity 106, member A, mRNA (cDNA clone MGC:120421 IMAGE:40024879), complete cds.",hORFeome V5.1 identifier,,80039,FAM106C,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,3,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52824,"Homo sapiens V-set and transmembrane domain containing 1, mRNA (cDNA clone MGC:119160 IMAGE:40004094), complete cds.",hORFeome V5.1 identifier,,284415,VSTM1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,4,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54891,"Homo sapiens PLAC8-like 1, mRNA (cDNA clone MGC:163460 IMAGE:40146619), complete cds.",hORFeome V5.1 identifier,,153770,PLAC8L1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,5,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52956,Homo sapiens cDNA clone IMAGE:40030896.,hORFeome V5.1 identifier,,353,APRT,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,6,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54462,"Homo sapiens relaxin 2, mRNA (cDNA clone MGC:161697 IMAGE:8992135), complete cds.",hORFeome V5.1 identifier,,6019,RLN2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,7,A7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52978,"Homo sapiens ras homolog gene family, member G (rho G), mRNA (cDNA clone MGC:125836 IMAGE:40030690), complete cds.",hORFeome V5.1 identifier,,391,RHOG,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,8,A8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52632,"Homo sapiens signaling threshold regulating transmembrane adaptor 1, mRNA (cDNA clone MGC:125910 IMAGE:40031403), complete cds.",hORFeome V5.1 identifier,,27240,SIT1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,9,A9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54564,"Homo sapiens chromosome 4 open reading frame 38, mRNA (cDNA clone MGC:161757 IMAGE:8992195), complete cds.",hORFeome V5.1 identifier,,152641,C4orf38,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,10,A10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52588,"Homo sapiens CD300e molecule, mRNA (cDNA clone MGC:119065 IMAGE:40003376), complete cds.",hORFeome V5.1 identifier,,342510,CD300E,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,11,A11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,56435,"Homo sapiens amelotin, mRNA (cDNA clone MGC:148132 IMAGE:40109016), complete cds.",hORFeome V5.1 identifier,,401138,AMTN,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,12,A12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52725,"Homo sapiens sclerosteosis, mRNA (cDNA clone MGC:119630 IMAGE:40009481), complete cds.",hORFeome V5.1 identifier,,50964,SOST,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,13,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52948,"Homo sapiens chromosome 3 open reading frame 36, mRNA (cDNA clone MGC:125761 IMAGE:40029562), complete cds.",hORFeome V5.1 identifier,,80111,C3orf36,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,14,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52583,"Homo sapiens interleukin 1 family, member 9, mRNA (cDNA clone MGC:119102 IMAGE:40003612), complete cds.",hORFeome V5.1 identifier,,56300,IL1F9,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,15,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52843,"Homo sapiens thioredoxin domain containing 6, mRNA (cDNA clone MGC:129586 IMAGE:40005048), complete cds.",hORFeome V5.1 identifier,,347736,TXNDC6,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,16,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,53088,"Homo sapiens hypothetical protein FLJ40448, mRNA (cDNA clone MGC:133175 IMAGE:40025355), complete cds.",hORFeome V5.1 identifier,,339059,FLJ40448,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,17,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52746,"Homo sapiens Xg blood group, mRNA (cDNA clone MGC:118761 IMAGE:40000160), complete cds.",hORFeome V5.1 identifier,,7499,XG,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,18,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52585,"Homo sapiens 2-oxoglutarate and iron-dependent oxygenase domain containing 2, mRNA (cDNA clone MGC:120435 IMAGE:40024914), complete cds.",hORFeome V5.1 identifier,,79676,OGFOD2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,19,B7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,56706,"Homo sapiens chromosome 1 open reading frame 108, mRNA (cDNA clone MGC:149866 IMAGE:40119229), complete cds.",hORFeome V5.1 identifier,,79647,AKIRIN1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,20,B8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54611,"Homo sapiens interleukin 28B (interferon, lambda 3), mRNA (cDNA clone MGC:163188 IMAGE:40146347), complete cds.",hORFeome V5.1 identifier,,282617,IL28B,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,21,B9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,55580,"Homo sapiens cardiotrophin 1, mRNA (cDNA clone MGC:46223 IMAGE:5754188), complete cds.",hORFeome V5.1 identifier,,1489,CTF1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,22,B10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54614,"Homo sapiens ribonuclease, RNase A family, 9 (non-active), mRNA (cDNA clone MGC:163185 IMAGE:40146344), complete cds.",hORFeome V5.1 identifier,,390443,RNASE9,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,23,B11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52644,"Homo sapiens guanylate cyclase activator 1C, mRNA (cDNA clone MGC:120158 IMAGE:40022396), complete cds.",hORFeome V5.1 identifier,,9626,GUCA1C,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,24,B12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52741,"Homo sapiens family with sequence similarity 167, member A, mRNA (cDNA clone MGC:120649 IMAGE:40026945), complete cds.",hORFeome V5.1 identifier,,83648,FAM167A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,25,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52604,"Homo sapiens neuritin 1-like, mRNA (cDNA clone MGC:118991 IMAGE:40002775), complete cds.",hORFeome V5.1 identifier,,123904,NRN1L,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,26,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52581,"Homo sapiens odorant binding protein 2B, mRNA (cDNA clone MGC:119025 IMAGE:40003080), complete cds.",hORFeome V5.1 identifier,,29989,OBP2B,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,27,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,53056,"Homo sapiens keratin associated protein 9-2, mRNA (cDNA clone MGC:130013 IMAGE:40035092), complete cds.",hORFeome V5.1 identifier,,83899,KRTAP9-2,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,28,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,53065,"Homo sapiens interleukin 10, mRNA (cDNA clone MGC:126450 IMAGE:40035920), complete cds.",hORFeome V5.1 identifier,,3586,IL10,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,29,C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52661,"Homo sapiens CD3g molecule, gamma (CD3-TCR complex), mRNA (cDNA clone MGC:138597 IMAGE:40029587), complete cds.",hORFeome V5.1 identifier,,917,CD3G,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,30,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,53473,"Homo sapiens calcium and integrin binding family member 3, mRNA (cDNA clone MGC:142151 IMAGE:8322643), complete cds.",hORFeome V5.1 identifier,,117286,CIB3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,31,C7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52607,"Homo sapiens nanos homolog 3 (Drosophila), mRNA (cDNA clone MGC:120114 IMAGE:40021950), complete cds.",hORFeome V5.1 identifier,,342977,NANOS3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,32,C8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,53101,"Homo sapiens dihydrouridine synthase 4-like (S. cerevisiae), mRNA (cDNA clone MGC:133233 IMAGE:40033792), complete cds.",hORFeome V5.1 identifier,,11062,DUS4L,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,33,C9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52624,"Homo sapiens ephrin-A4, mRNA (cDNA clone MGC:125826 IMAGE:40030599), complete cds.",hORFeome V5.1 identifier,,1945,EFNA4,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,34,C10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,53127,"Homo sapiens protein tyrosine phosphatase, receptor type, C-associated protein, mRNA (cDNA clone MGC:138603 IMAGE:40030438), complete cds.",hORFeome V5.1 identifier,,5790,PTPRCAP,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,35,C11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,53006,"Homo sapiens UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1, mRNA (cDNA clone MGC:126256 IMAGE:40034267), complete cds.",hORFeome V5.1 identifier,,146712,B3GNTL1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,36,C12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,53898,"Homo sapiens peroxiredoxin 5, mRNA (cDNA clone MGC:142283 IMAGE:8322775), complete cds.",hORFeome V5.1 identifier,,25824,PRDX5,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,37,D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52677,"Homo sapiens obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF, mRNA (cDNA clone MGC:120410 IMAGE:40024800), complete cds.",hORFeome V5.1 identifier,,84033,OBSCN,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,38,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52586,"Homo sapiens keratin associated protein 13-3, mRNA (cDNA clone MGC:119828 IMAGE:40014483), complete cds.",hORFeome V5.1 identifier,,337960,KRTAP13-3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,39,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54083,"Homo sapiens crystallin, gamma B, mRNA (cDNA clone MGC:150997 IMAGE:40125939), complete cds.",hORFeome V5.1 identifier,,1419,CRYGB,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,40,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54500,"Homo sapiens leukemia NUP98 fusion partner 1, mRNA (cDNA clone MGC:161640 IMAGE:8992078), complete cds.",hORFeome V5.1 identifier,,348801,LNP1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,41,D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52711,"Homo sapiens crystallin, gamma N, mRNA (cDNA clone MGC:119044 IMAGE:40003208), complete cds.",hORFeome V5.1 identifier,,155051,CRYGN,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,42,D6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52748,"Homo sapiens lipoma HMGIC fusion partner-like 1, mRNA (cDNA clone MGC:118800 IMAGE:40000448), complete cds.",hORFeome V5.1 identifier,,340596,LHFPL1,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,43,D7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52768,"Homo sapiens chromosome 17 open reading frame 65, mRNA (cDNA clone MGC:119235 IMAGE:40004837), complete cds.",hORFeome V5.1 identifier,,339201,C17orf65,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,44,D8,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54986,"Homo sapiens chromatin modifying protein 1A, mRNA (cDNA clone MGC:164344 IMAGE:40146735), complete cds.",hORFeome V5.1 identifier,,5119,CHMP1A,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,45,D9,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54983,"Homo sapiens hypothetical LOC400511, mRNA (cDNA clone IMAGE:40146783).",hORFeome V5.1 identifier,,400511,FLJ45256,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,46,D10,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,56504,"Homo sapiens chromosome 21 open reading frame 67, mRNA (cDNA clone MGC:149386 IMAGE:40114753), complete cds.",hORFeome V5.1 identifier,,84536,C21orf67,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,47,D11,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54458,"Homo sapiens keratin associated protein 4-7, mRNA (cDNA clone MGC:161701 IMAGE:8992139), complete cds.",hORFeome V5.1 identifier,,85287,,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,48,D12,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,54175,"Homo sapiens neurogenin 3, mRNA (cDNA clone MGC:151097 IMAGE:40126039), complete cds.",hORFeome V5.1 identifier,,50674,NEUROG3,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,49,E1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52645,Homo sapiens cDNA clone IMAGE:40022490.,hORFeome V5.1 identifier,,144360,C12orf67,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,50,E2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,56780,"Homo sapiens zinc finger protein 138, mRNA (cDNA clone MGC:156242 IMAGE:40121140), complete cds.",hORFeome V5.1 identifier,,7697,ZNF138,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,51,E3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HeLa,EFO,EFO_0001185,52605,"Homo sapiens regenerating islet-derived 3 gamma, mRNA (cDNA clone MGC:119001 IMAGE:40002931), complete cds.",hORFeome V5.1 identifier,,130120,REG3G,,,,DAPI:nuclei;TRITC:HA_Flag tagged protein,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
