Replicate,Plate,Well,Gene Identifier %% url=http://www.pombase.org/spombe/result/%s,Strain Name,Gene Symbol,Control Type,Control Comments,Reproducibility of Shape Hits,Reproducibility of microtubule hits,Reproducibility of cell cycle progression hits,Visual Shape Hit,Visual Microtubule Hit,Conservation in S. cerevisiae,Conservation in Vertebrates,Conservation in H. sapiens,Mineotaur Hit Type,Phenotype 1,Ontology Term Name 1a,Term Source Accession 1a,Ontology Term Name 1b,Term Source Accession 1b,Phenotype 2,Ontology Term Name 2a,Term Source Accession 2a,Ontology Term Name 2b,Term Source Accession 2b,Phenotype 3,Ontology Term Name 3a,Term Source Accession 3a,Ontology Term Name 3b,Term Source Accession 3b,Phenotype 4,Ontology Term Name 4a,Term Source Accession 4a,Ontology Term Name 4b,Term Source Accession 4b,Phenotype 5,Ontology Term Name 5a,Term Source Accession 5a,Ontology Term Name 5b,Term Source Accession 5b,Phenotype 6,Ontology Term Name 6a,Term Source Accession 6a,Ontology Term Name 6b,Term Source Accession 6b,Phenotype 7,Ontology Term Name 7a,Term Source Accession 7a,Ontology Term Name 7b,Term Source Accession 7b
1,X_110508_S22,A12,SPBC359.04c,pfl7,pfl7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,A2,SPAC1805.16c,SPAC1805.16c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,A3,SPAC13G6.02c,rps101,rps101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,A4,SPBPB10D8.07c,SPBPB10D8.07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,A5,SPAC14C4.01c,SPAC14C4.01c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,A6,SPAC186.08c,SPAC186.08c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,A7,SPAC22G7.07c,ime4,ime4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,A8,SPAC31G5.11,pac2,pac2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,A9,SPAC806.04c,SPAC806.04c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B1,SPCC330.06c,pmp20,pmp20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B11,SPBC29A10.05,exo1,exo1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B12,SPBC3B9.04,SPBC3B9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B2,SPAP7G5.04c,lys1,lys1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B3,SPAC31G5.04,lys12,lys12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B4,SPCC11E10.03,mug1,mug1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B5,SPAC15E1.10,SPAC15E1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B6,SPAC18G6.04c,shm2,shm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B7,SPAC22H12.05c,fsc1,fsc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B8,SPAC323.01c,pos5,pos5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,B9,SPAC8F11.10c,pvg1,pvg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C1,SPCC550.10,atd3,atd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C10,SPBC16H5.06,rip1,rip1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C11,SPBC29A10.11c,vps902,vps902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C12,SPBC3H7.11,SPBC3H7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C2,SPAC13G6.06c,gcv2,gcv2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C3,SPBC16G5.11c,bag101,bag101,,,,4/10,,,,yes,yes,yes,microtubule hit,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C4,SPCC23B6.02c,SPCC23B6.02c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C5,SPAC16C9.01c,SPAC16C9.01c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C6,SPAC1952.10c,SPAC1952.10c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C7,SPAC23G3.10c,ssr3,ssr3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C8,SPAC4A8.02c,SPAC4A8.02c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,C9,SPACUNK4.09,SPACUNK4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D1,SPCC24B10.14c,xlf1,xlf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D10,SPBC1709.04c,cyp3,cyp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D11,SPBC2A9.07c,hpz1,hpz1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D12,SPBC685.03,SPBC685.03,,,,,5/13,,,,yes,,,microtubule hit,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D2,SPAC140.04,ctr1,ctr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D3,SPBC428.05c,arg12,arg12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D4,SPCC5E4.10c,SPCC5E4.10c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D5,SPAC16E8.05c,mde1,mde1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D6,SPAC19G12.09,SPAC19G12.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D7,SPAC24C9.12c,SPAC24C9.12c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D8,SPAC4F8.15,itr1,itr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,D9,SPAPB1A10.14,pof15,pof15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E1,SPAC18G6.13,SPAC18G6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E10,SPBC18E5.08,SPBC18E5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E11,SPBC2G5.06c,hmt2,hmt2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E12,SPBC839.17c,fkh1,fkh1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E2,SPAC1834.09,mug51,mug51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E3,SPBC56F2.05c,SPBC56F2.05c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E4,SPCC825.04c,naa40,naa40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E5,SPAC17A5.09c,glc9,glc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E6,SPAC20G8.07c,erg2,erg2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E7,SPAC25B8.05,deg1,deg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E8,SPAC4G9.13c,vps26,vps26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,E9,SPAPB1E7.02c,mcl1,mcl1,,,7/7,6/6,,,,yes,,,shape hit;microtubule hit,viable elongated vegetative cell,elongated cell,CMPO_0000077,,,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F1,SPBC119.05c,SPBC119.05c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F10,SPBC1A4.02c,leu1,leu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F11,SPBC32F12.03c,gpx1,gpx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F12,SPBC8D2.18c,SPBC8D2.18c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F2,SPAC19G12.13c,poz1,poz1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F3,SPBPB10D8.04c,SPBPB10D8.04c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F4,SPBC1271.01c,pof13,pof13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F5,SPAC17G6.17,pof8,pof8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F6,SPAC222.12c,atp2,atp2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F7,SPAC26A3.07c,rpl1101,rpl1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F8,SPAC5D6.02c,mug165,mug165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,F9,SPBC1271.06c,mug96,mug96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G1,SPBC16G5.03,SPBC16G5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G10,SPBC20F10.02c,SPBC20F10.02c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G11,SPBC342.01c,alg6,alg6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G12,SPBC8E4.01c,SPBC8E4.01c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G2,SPAC12B10.10,nod1,nod1,,,,4/9,,,,yes,yes,yes,microtubule hit,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G3,SPBPB10D8.06c,SPBPB10D8.06c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G4,SPBC15C4.01c,oca3,oca3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G5,SPAC17G8.10c,dma1,dma1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G6,SPAC227.04,atg10,atg10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G7,SPAC26H5.09c,SPAC26H5.09c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G8,SPAC6B12.09,trm10,trm10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,G9,SPBC1271.08c,SPBC1271.08c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,H1,SPAC57A10.10c,sla1,sla1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,H10,SPBC23E6.01c,cxr1,cxr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,H11,SPBC354.12,gpd3,gpd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,H4,SPAC1142.06,get3,get3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,H5,SPAC1834.10c,SPAC1834.10c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,H6,SPAC22F3.13,tsc1,tsc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,H7,SPAC29A4.09,SPAC29A4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,H8,SPAC732.02c,SPAC732.02c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110508_S22,H9,SPBC13E7.06,msd1,msd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A1,SPAC7D4.05,SPAC7D4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A10,SPAC17G8.08c,SPAC17G8.08c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A11,SPAC23A1.14c,SPAC23A1.14c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A12,SPAC977.14c,SPAC977.14c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A2,SPBC13G1.04c,abh1,abh1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A3,SPBC1921.04c,SPBC1921.04c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A4,SPBC2G5.01,SPBC2G5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A5,SPCC1795.06,map2,map2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A6,SPAC521.05,rps802,rps802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A7,SPAC21E11.04,aca1,aca1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,A8,SPAC29B12.04,snz1,snz1,,,,4/7,6/6,,,yes,yes,yes,microtubule hit;cell cycle hit,IP increased,more cells with interphase microtubule arrays,CMPO_0000383,,,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,PAA reduced,not available yet,not available yet,,,SP reduced,fewer cells with metaphase spindles,CMPO_0000387,,,,,,,,,,,,,,,,,
1,X_110509_S25,A9,SPCC24B10.02c,SPCC24B10.02c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B1,SPAP8A3.07c,SPAP8A3.07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B10,SPAC18G6.01c,SPAC18G6.01c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B11,SPAC24B11.09,mpc2,mpc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B12,SPACUNK4.15,SPACUNK4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B2,SPBC146.02,SPBC146.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B3,SPBC1921.06c,pvg3,pvg3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B4,SPBC2G5.03,ctu1,ctu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B5,SPCC18B5.09c,SPCC18B5.09c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B6,SPAC17C9.08,pnu1,pnu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B7,SPAC1B3.11c,ypt4,ypt4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B8,SPAC4G9.12,SPAC4G9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,B9,SPCC338.04,cid2,cid2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C10,SPAC19G12.04,dal1,dal1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C11,SPAC31A2.13c,sft1,sft1,,,6/6,,,,,yes,yes,yes,shape hit,viable stubby vegetative cell,stubby cell,CMPO_0000367,,,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C12,SPAPB1A10.10c,ypt71,ypt71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C2,SPBC1683.10c,pcl1,pcl1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C3,SPBC1A4.04,SPBC1A4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C4,SPBC530.03c,bag102,bag102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C5,SPCC285.10c,SPCC285.10c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C6,SPBP35G2.07,ilv1,ilv1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C7,SPAC30D11.14c,SPAC30D11.14c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C8,SPAC926.03,rlc1,rlc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,C9,SPAC1093.02,SPAC1093.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D1,SPAPB24D3.03,SPAPB24D3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D10,SPAC1A6.07,sle1,sle1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D11,SPAC3G9.11c,SPAC3G9.11c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D12,SPAPB21F2.02,SPAPB21F2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D2,SPBC1685.04,SPBC1685.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D3,SPBC1E8.02,SPBC1E8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D4,SPBP8B7.08c,ppm1,ppm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D5,SPCC338.14,ado1,ado1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D6,SPCC364.02c,bis1,bis1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D7,SPAC25B8.08,SPAC25B8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D8,SPBC1773.05c,tms1,tms1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,D9,SPAC13D6.01,pof14,pof14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E1,SPAPB8E5.08,SPAPB8E5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E10,SPAC1B3.06c,SPAC1B3.06c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E11,SPAC3H5.11,SPAC3H5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E12,SPBC11B10.10c,pht1,pht1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E2,SPBC1711.12,SPBC1711.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E3,SPBC24C6.10c,dip1,dip1,,,8/8,,,,,yes,,,shape hit,viable stubby vegetative cell,stubby cell,CMPO_0000367,,,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E4,SPCC1183.09c,pmp31,pmp31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E5,SPCC576.12c,mhf2,mhf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E6,SPCC338.18,SPCC338.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E7,SPAC8C9.07,SPAC8C9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E8,SPBC3H7.05c,SPBC3H7.05c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,E9,SPAC13D6.02c,byr3,byr3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F1,SPBC11G11.01,fis1,fis1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F10,SPAC20H4.03c,tfs1,tfs1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F11,SPAC630.06c,SPAC630.06c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F12,SPBC12C2.09c,SPBC12C2.09c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F2,SPBC1718.07c,zfs1,zfs1,,,5/14,7/11,,,,yes,yes,yes,shape hit;microtubule hit,viable vegetative cell with abnormal cell shape,abnormal cell shape,CMPO_0000116,,,abnormal microtubule cytoskeleton morphology during mitotic interphase,abnormal,PATO_0000460,microtubule cytoskeleton morphology during mitotic interphase,CMPO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F3,SPBC2F12.09c,atf21,atf21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F4,SPCC126.10,iah1,iah1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F5,SPCC663.09c,SPCC663.09c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F6,SPCC1235.03,cue2,cue2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F7,SPAC1F12.07,SPAC1F12.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X_110509_S25,F8,SPBC3H7.14,mug176,mug176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
