Plate	Well	Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Z-score (Spindly)	"Z-score (Large, spread)"	Z-score (Triangular)	Z-score (Fan)	"Z-score (Round, small)"	Z-score (High nuclear YAP/TAZ)	Z-score (Low nuclear YAP/TAZ)	Z-score (High total YAP/TAZ)	Z-score (Low total YAP/TAZ)	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
LM2_ONTARGETPlus_2A	K7	LM2_ONTARGETPlus_2A_K7	L-021811-00	3633	INPP5B	2.632995217	1.810266425								yes	well	Spindly	"Large, spread"							
LM2_ONTARGETPlus_2A	K9	LM2_ONTARGETPlus_2A_K9	L-021125-00	55635	DEPDC1					1.946317248					yes	well					"Round, small"				
LM2_ONTARGETPlus_2A	L23	LM2_ONTARGETPlus_2A_L23	M-004632-00	26524	LATS2						2.236631339			-2.978950897	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	M11	LM2_ONTARGETPlus_2A_M11	L-009427-00	23779	ARHGAP8									-1.515571923	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	M13	LM2_ONTARGETPlus_2A_M13	L-003020-00	5295	PIK3R1	2.918177323									yes	well	Spindly								
LM2_ONTARGETPlus_2A	M15	LM2_ONTARGETPlus_2A_M15	L-023893-00	23526	HMHA1		2.708323722				2.541081484			-3.005993639	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	M17	LM2_ONTARGETPlus_2A_M17	L-023893-00	23526	HMHA1		1.810266425				2.443630751			-2.495404887	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	M19	LM2_ONTARGETPlus_2A_M19	L-023577-01	57514	ARHGAP31	2.632995217						-1.933913119			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2A	M3	LM2_ONTARGETPlus_2A_M3	L-010256-00	90627	STARD13	3.203359429						-4.495653162			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2A	M5	LM2_ONTARGETPlus_2A_M5	L-003020-00	5295	PIK3R1									-1.517365093	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	M7	LM2_ONTARGETPlus_2A_M7	L-014713-01	83478	ARHGAP24		2.259295073								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	M9	LM2_ONTARGETPlus_2A_M9	L-009225-01	115703	ARHGAP33	4.272792327						-5.645580711		-3.40602295	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	N23	LM2_ONTARGETPlus_2A_N23	L-012200-00	55249	YAP							-2.966597339		-8.863016014	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	C10	LM2_ONTARGETPlus_2B_C10	L-007052-00	64411	ARAP3							-2.356130644		-3.428153357	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	C12	LM2_ONTARGETPlus_2B_C12	L-019080-01	58504	ARHGAP22		1.659186939	1.719651573						-2.067527682	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	C13	LM2_ONTARGETPlus_2B_C13	L-009302-01	116984	ARAP2		2.091428978								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2B	C14	LM2_ONTARGETPlus_2B_C14	L-003628-00	393	ARHGAP4			1.601996947		1.631811324				-3.270310878	yes	well			Triangular		"Round, small"				Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	C15	LM2_ONTARGETPlus_2B_C15	L-021531-02	23380	SRGAP2		1.659186939								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2B	C17	LM2_ONTARGETPlus_2B_C17	L-009302-01	116984	ARAP2		3.388155095							-1.885234855	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	C21	LM2_ONTARGETPlus_2B_C21	L-003021-00	5296	PIK3R2						2.230650548			-2.924519723	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	C22	LM2_ONTARGETPlus_2B_C22	L-015856-01	85360	SYDE1		1.659186939								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2B	C3	LM2_ONTARGETPlus_2B_C3	L-018322-02	84986	ARHGAP19									-2.616971847	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	C4	LM2_ONTARGETPlus_2B_C4	L-018019-02	55843	ARHGAP15									-2.334148013	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	C5	LM2_ONTARGETPlus_2B_C5	L-032590-01	80728	ARHGAP39		3.388155095				1.571649997			-3.242817219	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	C6	LM2_ONTARGETPlus_2B_C6	L-008446-01	158763	ARHGAP36							-4.942965351			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2B	C8	LM2_ONTARGETPlus_2B_C8	L-007052-00	64411	ARAP3									-4.137388576	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	C9	LM2_ONTARGETPlus_2B_C9	L-014713-01	83478	ARHGAP24		2.523671017							-2.341706058	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	E10	LM2_ONTARGETPlus_2B_E10	L-008711-01	117289	TAGAP		2.955913056							-1.63982166	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	E13	LM2_ONTARGETPlus_2B_E13	L-021160-01	51291	GMIP	1.586720355						-1.61296002		-1.729895072	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	E14	LM2_ONTARGETPlus_2B_E14	L-021175-01	9938	ARHGAP25							-1.72062123			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2B	E16	LM2_ONTARGETPlus_2B_E16	L-009535-00	4650	MYO9B							-2.204843035			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2B	E17	LM2_ONTARGETPlus_2B_E17	L-006539-01	4649	MYO9A				1.550171271						yes	well				Fan					
LM2_ONTARGETPlus_2B	E19	LM2_ONTARGETPlus_2B_E19	L-015110-01	93663	ARHGAP18	4.019234635						-1.957834894	1.893094532		yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_ONTARGETPlus_2B	E21	LM2_ONTARGETPlus_2B_E21	L-020516-00	10144	FAM13A	9.814342183						-1.9648198	1.864903557		yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_ONTARGETPlus_2B	E3	LM2_ONTARGETPlus_2B_E3	L-026974-00	57522	SRGAP1							-3.708392907		-2.307640874	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	E4	LM2_ONTARGETPlus_2B_E4	L-026507-01	143872	ARHGAP42							-2.493058222		-2.724038476	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	E5	LM2_ONTARGETPlus_2B_E5	L-020738-01	51306	FAM13B									-1.971795585	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	E6	LM2_ONTARGETPlus_2B_E6	L-023061-01	57636	ARHGAP23				2.77849768						yes	well				Fan					
LM2_ONTARGETPlus_2B	E7	LM2_ONTARGETPlus_2B_E7	L-010254-01	9754	STARD8		2.523671017				1.545895594			-2.23042924	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	E8	LM2_ONTARGETPlus_2B_E8	L-008711-01	117289	TAGAP									-1.889322263	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	E9	LM2_ONTARGETPlus_2B_E9	L-023577-01	57514	ARHGAP31							-1.981560163			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2B	G10	LM2_ONTARGETPlus_2B_G10	L-009535-00	4650	MYO9B							-2.426291882			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2B	G14	LM2_ONTARGETPlus_2B_G14	L-027281-01	201176	ARHGAP27		2.091428978								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2B	G15	LM2_ONTARGETPlus_2B_G15	L-020516-00	10144	FAM13A	10.6013321						-2.665027397			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2B	G16	LM2_ONTARGETPlus_2B_G16	L-023061-01	57636	ARHGAP23				1.911443744						yes	well				Fan					
LM2_ONTARGETPlus_2B	G18	LM2_ONTARGETPlus_2B_G18	L-003628-00	393	ARHGAP4									-2.561799954	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	G19	LM2_ONTARGETPlus_2B_G19	L-009225-01	115703	ARHGAP33	1.72980943						-3.811215411		-3.446477477	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	G21	LM2_ONTARGETPlus_2B_G21	L-003021-00	5296	PIK3R2		1.659186939				2.916927354			-2.57637475	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	G3	LM2_ONTARGETPlus_2B_G3	L-015110-01	93663	ARHGAP18	1.586720355						-2.180259287			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2B	G4	LM2_ONTARGETPlus_2B_G4	L-010047-01	64333	ARHGAP9									-1.951917684	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	G5	LM2_ONTARGETPlus_2B_G5	L-009304-00	395	ARHGAP6									-1.881071206	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	G9	LM2_ONTARGETPlus_2B_G9	L-008277-00	9411	ARHGAP29				2.561734196						yes	well				Fan					
LM2_ONTARGETPlus_2B	I13	LM2_ONTARGETPlus_2B_I13	L-024189-02	343578	ARHGAP40		2.091428978				1.511166171			-1.91741231	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	I19	LM2_ONTARGETPlus_2B_I19	L-010256-00	90627	STARD13	1.944443043						-4.768069539			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2B	I21	LM2_ONTARGETPlus_2B_I21	L-010254-01	9754	STARD8						1.951566468				yes	well						High nuclear YAP/TAZ			
LM2_ONTARGETPlus_2B	I3	LM2_ONTARGETPlus_2B_I3	L-006539-01	4649	MYO9A									-2.012490474	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	I4	LM2_ONTARGETPlus_2B_I4	L-018019-02	55843	ARHGAP15									-1.583839999	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	I6	LM2_ONTARGETPlus_2B_I6	L-027281-01	201176	ARHGAP27									-2.251457769	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	I7	LM2_ONTARGETPlus_2B_I7	L-018322-02	84986	ARHGAP19		1.659186939								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2B	I8	LM2_ONTARGETPlus_2B_I8	L-010026-00	4952	OCRL		2.523671017								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2B	I9	LM2_ONTARGETPlus_2B_I9	L-008966-00	392	ARHGAP1	1.658264893								-1.658739497	yes	well	Spindly								Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	K11	LM2_ONTARGETPlus_2B_K11	L-021617-02	84144	SYDE2	3.446878333									yes	well	Spindly								
LM2_ONTARGETPlus_2B	K17	LM2_ONTARGETPlus_2B_K17	L-024189-02	343578	ARHGAP40			1.884368051							yes	well			Triangular						
LM2_ONTARGETPlus_2B	K19	LM2_ONTARGETPlus_2B_K19	L-032590-01	80728	ARHGAP39									-2.349219766	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	K21	LM2_ONTARGETPlus_2B_K21	L-021125-00	55635	DEPDC1					1.703708619		-1.681677451			yes	well					"Round, small"		Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2B	K3	LM2_ONTARGETPlus_2B_K3	L-014175-00	9901	SRGAP3	1.872898506	2.955913056	1.719651573							yes	well	Spindly	"Large, spread"	Triangular						
LM2_ONTARGETPlus_2B	K5	LM2_ONTARGETPlus_2B_K5	L-009130-01	257106	ARHGAP30									-2.374989242	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	K7	LM2_ONTARGETPlus_2B_K7	L-021811-00	3633	INPP5B			1.696120648							yes	well			Triangular						
LM2_ONTARGETPlus_2B	K9	LM2_ONTARGETPlus_2B_K9	L-021125-00	55635	DEPDC1		2.523671017			2.659666318					yes	well		"Large, spread"			"Round, small"				
LM2_ONTARGETPlus_2B	M15	LM2_ONTARGETPlus_2B_M15	L-023893-00	23526	HMHA1		4.252639172				2.738363491			-5.50488022	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	M17	LM2_ONTARGETPlus_2B_M17	L-023893-00	23526	HMHA1						3.183407385			-4.643850849	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	M19	LM2_ONTARGETPlus_2B_M19	L-023577-01	57514	ARHGAP31								1.517156052		yes	well								High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_ONTARGETPlus_2B	M3	LM2_ONTARGETPlus_2B_M3	L-010256-00	90627	STARD13	4.734680011				1.882950688		-5.197153507			yes	well	Spindly				"Round, small"		Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2B	M5	LM2_ONTARGETPlus_2B_M5	L-003020-00	5295	PIK3R1			1.813775275						-1.852302485	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2B	M7	LM2_ONTARGETPlus_2B_M7	L-014713-01	83478	ARHGAP24		2.091428978		2.055952734						yes	well		"Large, spread"		Fan					
LM2_ONTARGETPlus_2B	M9	LM2_ONTARGETPlus_2B_M9	L-009225-01	115703	ARHGAP33	3.446878333						-4.345931455		-2.926258296	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
