Plate	Well	Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Z-score (Spindly)	"Z-score (Large, spread)"	Z-score (Triangular)	Z-score (Fan)	"Z-score (Round, small)"	Z-score (High nuclear YAP/TAZ)	Z-score (Low nuclear YAP/TAZ)	Z-score (High total YAP/TAZ)	Z-score (Low total YAP/TAZ)	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
LM2_siGENOME_2A	C11	LM2_siGENOME_2A_C11	M-018019-00	55843	ARHGAP15							-1.554059257		-1.806799225	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	C13	LM2_siGENOME_2A_C13	M-023893-00	23526	HA-1						2.734086093				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_2A	C14	LM2_siGENOME_2A_C14	M-027281-00	201176	ARHGAP27				1.780677133			-2.188279761			yes	well				Fan			Low nuclear YAP/TAZ		
LM2_siGENOME_2A	C15	LM2_siGENOME_2A_C15	M-003628-02	393	ARHGAP4	9.96860936						-1.759029949			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_2A	C16	LM2_siGENOME_2A_C16	M-023061-01	57636	ARHGAP23	3.910278397								-1.941383178	yes	well	Spindly								Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	C17	LM2_siGENOME_2A_C17	M-021531-02	23380	SRGAP2							-7.683313525	1.792259338		yes	well							Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2A	C18	LM2_siGENOME_2A_C18	M-027281-00	201176	ARHGAP27	5.531521894									yes	well	Spindly								
LM2_siGENOME_2A	C19	LM2_siGENOME_2A_C19	M-021617-02	84144	SYDE2				2.997452923		2.91411208		3.110330497		yes	well				Fan		High nuclear YAP/TAZ		High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2A	C21	LM2_siGENOME_2A_C21	M-003020-04	5295	PIK3R1				4.388053826		4.968897223				yes	well				Fan		High nuclear YAP/TAZ			
LM2_siGENOME_2A	C22	LM2_siGENOME_2A_C22	M-026507-01	143872	ARHGAP42		3.137220161			2.272897774	4.247677181		1.523190925		yes	well		"Large, spread"			"Round, small"	High nuclear YAP/TAZ		High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2A	C3	LM2_siGENOME_2A_C3	M-020516-02	10144	FAM13A1									-3.391159078	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	C4	LM2_siGENOME_2A_C4	M-009304-01	395	ARHGAP6					2.334258661		-3.770231615	2.709546947		yes	well					"Round, small"		Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2A	C5	LM2_siGENOME_2A_C5	M-009427-01	23779	ARHGAP8							-5.767370495			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2A	C7	LM2_siGENOME_2A_C7	M-008277-01	9411	ARHGAP29							-1.634641255			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2A	C8	LM2_siGENOME_2A_C8	LU-003023-00	5728	PTEN		1.538097371						3.272127801		yes	well		"Large, spread"						High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2A	C9	LM2_siGENOME_2A_C9	M-010254-00	9754	STARD8				4.474966383			-3.916830582	2.079343773		yes	well				Fan			Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2A	E10	LM2_siGENOME_2A_E10	M-026507-01	143872	ARHGAP42	1.94772048	1.538097371					-4.071130599			yes	well	Spindly	"Large, spread"					Low nuclear YAP/TAZ		
LM2_siGENOME_2A	E11	LM2_siGENOME_2A_E11	M-020516-02	10144	FAM13A1	7.835394232						-2.441800548			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_2A	E12	LM2_siGENOME_2A_E12	M-015110-00	93663	ARHGAP18					1.720649792		-3.308782487			yes	well					"Round, small"		Low nuclear YAP/TAZ		
LM2_siGENOME_2A	E13	LM2_siGENOME_2A_E13	M-010026-01	4952	OCRL		1.538097371					-2.013722635			yes	well		"Large, spread"					Low nuclear YAP/TAZ		
LM2_siGENOME_2A	E14	LM2_siGENOME_2A_E14	M-009130-01	257106	ARHGAP30					2.007000597		-4.459419755		-1.831155073	yes	well					"Round, small"		Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	E15	LM2_siGENOME_2A_E15	M-021811-02	3633	INPP5B						1.960409625				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_2A	E19	LM2_siGENOME_2A_E19	M-003021-03	5296	PIK3R2		5.136123649		2.475977584		2.735871844		4.109134314		yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ		High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2A	E21	LM2_siGENOME_2A_E21	M-026974-00	57522	SRGAP1	1.521077454		1.919515125						-2.789918377	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	E3	LM2_siGENOME_2A_E3	M-010256-00	90627	STARD13									-2.234667194	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	E4	LM2_siGENOME_2A_E4	LU-003023-00	5728	PTEN		1.937878069							-3.404559575	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	E5	LM2_siGENOME_2A_E5	M-021811-02	3633	INPP5B	2.630349321						-4.571698827			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_2A	E7	LM2_siGENOME_2A_E7	M-008729-01	94134	ARHGAP12					2.456980435			5.67814415	5.67814415	yes	well					"Round, small"			High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	E8	LM2_siGENOME_2A_E8	M-023061-01	57636	ARHGAP23							-5.102066769			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2A	E9	LM2_siGENOME_2A_E9	M-019080-01	58504	ARHGAP22				3.258190592		4.987312777		1.749142155		yes	well				Fan		High nuclear YAP/TAZ		High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2A	G11	LM2_siGENOME_2A_G11	M-020738-01	51306	FAM13B					2.252444145		-8.081759138		-1.982338406	yes	well					"Round, small"		Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	G15	LM2_siGENOME_2A_G15	M-010256-00	90627	STARD13	4.251592818		1.762905456				-2.988519269		-3.591639788	yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	G17	LM2_siGENOME_2A_G17	M-003020-04	5295	PIK3R1		1.937878069		2.649802697		5.578173022			-1.974341691	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	G19	LM2_siGENOME_2A_G19	M-032590-00	80728	ARHGAP39							-2.552461283		-1.664497829	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	G21	LM2_siGENOME_2A_G21	M-021531-02	23380	SRGAP2	2.886335136									yes	well	Spindly								
LM2_siGENOME_2A	G3	LM2_siGENOME_2A_G3	M-031016-02	79822	ARHGAP28							-2.519424896			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2A	G5	LM2_siGENOME_2A_G5	M-010026-01	4952	OCRL		3.537000859		2.302152471		2.525767119			-3.484133841	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	G6	LM2_siGENOME_2A_G6	M-008446-00	158763	ARHGAP36									-2.266449136	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	G9	LM2_siGENOME_2A_G9	M-021531-02	23380	SRGAP2			2.076124794						-1.649687946	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	I11	LM2_siGENOME_2A_I11	M-014713-01	83478	ARHGAP24			1.743329248							yes	well			Triangular						
LM2_siGENOME_2A	I13	LM2_siGENOME_2A_I13	M-023893-00	23526	HA-1		1.937878069								yes	well		"Large, spread"							
LM2_siGENOME_2A	I15	LM2_siGENOME_2A_I15	M-020738-01	51306	FAM13B	4.934221659									yes	well	Spindly								
LM2_siGENOME_2A	I17	LM2_siGENOME_2A_I17	M-018322-01	84986	ARHGAP19				6.99543052		5.468181943			-2.748430577	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	I19	LM2_siGENOME_2A_I19	M-003628-02	393	ARHGAP4					3.316032852				-1.912169013	yes	well					"Round, small"				Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	I21	LM2_siGENOME_2A_I21	M-010254-00	9754	STARD8						2.605233023				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_2A	I3	LM2_siGENOME_2A_I3	M-008213-00	9743	ARHGAP32					2.96832116		-2.829978095	4.035864818		yes	well					"Round, small"		Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2A	I5	LM2_siGENOME_2A_I5	M-018322-01	84986	ARHGAP19	2.886335136		1.547567162				-3.401362497			yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		
LM2_siGENOME_2A	I7	LM2_siGENOME_2A_I7	M-003021-03	5296	PIK3R2		2.337658766		2.649802697		5.086645157			-4.288039828	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	I9	LM2_siGENOME_2A_I9	M-010047-02	64333	ARHGAP9					4.297807043					yes	well					"Round, small"				
LM2_siGENOME_2A	K11	LM2_siGENOME_2A_K11	M-008729-01	94134	ARHGAP12			2.467648965						-3.628090271	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	K15	LM2_siGENOME_2A_K15	M-008277-01	9411	ARHGAP29					3.131950191					yes	well					"Round, small"				
LM2_siGENOME_2A	K19	LM2_siGENOME_2A_K19	M-008213-00	9743	ARHGAP32		1.538097371								yes	well		"Large, spread"							
LM2_siGENOME_2A	K3	LM2_siGENOME_2A_K3	M-018019-00	55843	ARHGAP15					6.036365506			1.659507027		yes	well					"Round, small"			High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2A	K7	LM2_siGENOME_2A_K7	M-021617-02	84144	SYDE2							-2.999568601		-2.095577551	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	K9	LM2_siGENOME_2A_K9	M-008711-02	117289	TAGAP				2.041414802		3.423664867			-1.514394738	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	M13	LM2_siGENOME_2A_M13	M-021175-01	9938	ARHGAP25									-2.260116332	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	M15	LM2_siGENOME_2A_M15	M-031016-02	79822	ARHGAP28						2.845249071			-2.5285553	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	M17	LM2_siGENOME_2A_M17	M-021160-01	51291	GMIP	6.555465156						-4.964619774		-2.092648098	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2A	M19	LM2_siGENOME_2A_M19	M-019080-01	58504	ARHGAP22			1.723753039							yes	well			Triangular						
LM2_siGENOME_2A	M21	LM2_siGENOME_2A_M21	M-014713-01	83478	ARHGAP24	2.2890349									yes	well	Spindly								
LM2_siGENOME_2A	M3	LM2_siGENOME_2A_M3	M-021160-01	51291	GMIP	2.45969211									yes	well	Spindly								
LM2_siGENOME_2A	M5	LM2_siGENOME_2A_M5	M-008711-02	117289	TAGAP						2.791732356				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_2A	M9	LM2_siGENOME_2A_M9	M-010047-02	64333	ARHGAP9				3.692753375			-3.090976713			yes	well				Fan			Low nuclear YAP/TAZ		
LM2_siGENOME_2B	C11	LM2_siGENOME_2B_C11	M-018019-00	55843	ARHGAP15							-2.08958341			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	C12	LM2_siGENOME_2B_C12	M-015110-00	93663	ARHGAP18				2.736715254			-2.915715856			yes	well				Fan			Low nuclear YAP/TAZ		
LM2_siGENOME_2B	C13	LM2_siGENOME_2B_C13	M-023893-00	23526	HA-1						1.718401078				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_2B	C14	LM2_siGENOME_2B_C14	M-027281-00	201176	ARHGAP27				1.691609261			-2.468612804			yes	well				Fan			Low nuclear YAP/TAZ		
LM2_siGENOME_2B	C15	LM2_siGENOME_2B_C15	M-003628-02	393	ARHGAP4	8.41359917						-2.52431921	2.063151554		yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2B	C16	LM2_siGENOME_2B_C16	M-023061-01	57636	ARHGAP23	4.999004373		1.735847679						-1.992752485	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	C17	LM2_siGENOME_2B_C17	M-021531-02	23380	SRGAP2							-7.30851006			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	C18	LM2_siGENOME_2B_C18	M-027281-00	201176	ARHGAP27	4.023405859	1.537647886							-1.624532009	yes	well	Spindly	"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	C19	LM2_siGENOME_2B_C19	M-021617-02	84144	SYDE2						1.816532535				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_2B	C21	LM2_siGENOME_2B_C21	M-003020-04	5295	PIK3R1		2.816766324		4.277838633		6.126197297			-2.727149071	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	C22	LM2_siGENOME_2B_C22	M-026507-01	143872	ARHGAP42				1.534868087		3.032717361				yes	well				Fan		High nuclear YAP/TAZ			
LM2_siGENOME_2B	C3	LM2_siGENOME_2B_C3	M-020516-02	10144	FAM13A1		2.816766324	7.309920587			2.939586575			-4.429721575	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	C4	LM2_siGENOME_2B_C4	M-009304-01	395	ARHGAP6							-2.469957071			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	C5	LM2_siGENOME_2B_C5	M-009427-01	23779	ARHGAP8		1.537647886					-4.56496959			yes	well		"Large, spread"					Low nuclear YAP/TAZ		
LM2_siGENOME_2B	C8	LM2_siGENOME_2B_C8	LU-003023-00	5728	PTEN		1.537647886		2.161832783						yes	well		"Large, spread"		Fan					
LM2_siGENOME_2B	C9	LM2_siGENOME_2B_C9	M-010254-00	9754	STARD8				2.632056305			-3.825246598			yes	well				Fan			Low nuclear YAP/TAZ		
LM2_siGENOME_2B	E10	LM2_siGENOME_2B_E10	M-026507-01	143872	ARHGAP42							-4.9168448			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	E11	LM2_siGENOME_2B_E11	M-020516-02	10144	FAM13A1	7.559950471						-2.938514617	1.516307807		yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2B	E12	LM2_siGENOME_2B_E12	M-015110-00	93663	ARHGAP18					1.539839374		-2.147333101			yes	well					"Round, small"		Low nuclear YAP/TAZ		
LM2_siGENOME_2B	E13	LM2_siGENOME_2B_E13	M-010026-01	4952	OCRL							-3.838850575			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	E14	LM2_siGENOME_2B_E14	M-009130-01	257106	ARHGAP30		4.095884762								yes	well		"Large, spread"							
LM2_siGENOME_2B	E15	LM2_siGENOME_2B_E15	M-021811-02	3633	INPP5B			1.958810595			2.133295503			-2.401406182	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	E17	LM2_siGENOME_2B_E17				5.061458012									yes	well	Spindly								
LM2_siGENOME_2B	E21	LM2_siGENOME_2B_E21	M-026974-00	57522	SRGAP1									-1.661968256	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	E22	LM2_siGENOME_2B_E22	M-009304-01	395	ARHGAP6						1.871109757				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_2B	E3	LM2_siGENOME_2B_E3	M-010256-00	90627	STARD13		3.456325543	5.080291424			2.108238375			-4.721037732	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	E4	LM2_siGENOME_2B_E4	LU-003023-00	5728	PTEN	3.047807345		4.262760731						-3.91036275	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	E5	LM2_siGENOME_2B_E5	M-021811-02	3633	INPP5B		2.177207105					-2.847642198		-1.915595791	yes	well		"Large, spread"					Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	E7	LM2_siGENOME_2B_E7	M-008729-01	94134	ARHGAP12			1.751560522							yes	well			Triangular						
LM2_siGENOME_2B	E8	LM2_siGENOME_2B_E8	M-023061-01	57636	ARHGAP23							-5.263127861			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	E9	LM2_siGENOME_2B_E9	M-019080-01	58504	ARHGAP22				2.083462196		4.717352191				yes	well				Fan		High nuclear YAP/TAZ			
LM2_siGENOME_2B	G11	LM2_siGENOME_2B_G11	M-020738-01	51306	FAM13B		2.816766324					-7.642049475		-1.511428312	yes	well		"Large, spread"					Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	G15	LM2_siGENOME_2B_G15	M-010256-00	90627	STARD13							-2.10415526			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	G17	LM2_siGENOME_2B_G17	M-003020-04	5295	PIK3R1						3.301301816				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_2B	G19	LM2_siGENOME_2B_G19	M-032590-00	80728	ARHGAP39							-2.739509398			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	G21	LM2_siGENOME_2B_G21	M-021531-02	23380	SRGAP2	7.072151214									yes	well	Spindly								
LM2_siGENOME_2B	G3	LM2_siGENOME_2B_G3	M-031016-02	79822	ARHGAP28		2.816766324								yes	well		"Large, spread"							
LM2_siGENOME_2B	G4	LM2_siGENOME_2B_G4	M-008446-00	158763	ARHGAP36	1.828309203						-3.215809919			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_2B	G5	LM2_siGENOME_2B_G5	M-010026-01	4952	OCRL		5.3750032		1.926721022		3.047826917				yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			
LM2_siGENOME_2B	G6	LM2_siGENOME_2B_G6	M-008446-00	158763	ARHGAP36			1.512884763				-2.600397527			yes	well			Triangular				Low nuclear YAP/TAZ		
LM2_siGENOME_2B	G9	LM2_siGENOME_2B_G9	M-021531-02	23380	SRGAP2			2.256094484							yes	well			Triangular						
LM2_siGENOME_2B	I11	LM2_siGENOME_2B_I11	M-014713-01	83478	ARHGAP24	3.779506231		1.958810595							yes	well	Spindly		Triangular						
LM2_siGENOME_2B	I13	LM2_siGENOME_2B_I13	M-023893-00	23526	HA-1		2.816766324				1.90552298				yes	well		"Large, spread"				High nuclear YAP/TAZ			
LM2_siGENOME_2B	I15	LM2_siGENOME_2B_I15	M-020738-01	51306	FAM13B	2.560008089								-2.00371539	yes	well	Spindly								Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	I17	LM2_siGENOME_2B_I17	M-018322-01	84986	ARHGAP19			1.624366221	4.748062155		5.533752147			-2.669156875	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	I19	LM2_siGENOME_2B_I19	M-003628-02	393	ARHGAP4					3.300434998			3.612619166		yes	well					"Round, small"			High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_2B	I21	LM2_siGENOME_2B_I21	M-010254-00	9754	STARD8		4.095884762				2.956524333				yes	well		"Large, spread"				High nuclear YAP/TAZ			
LM2_siGENOME_2B	I5	LM2_siGENOME_2B_I5	M-018322-01	84986	ARHGAP19	3.779506231		1.550045249				-1.621886195			yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		
LM2_siGENOME_2B	I7	LM2_siGENOME_2B_I7	M-003021-03	5296	PIK3R2	1.950259018		2.4790574			2.743162348			-2.12331148	yes	well	Spindly		Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	I9	LM2_siGENOME_2B_I9	M-010047-02	64333	ARHGAP9					2.13665145					yes	well					"Round, small"				
LM2_siGENOME_2B	J12	LM2_siGENOME_2B_J12						1.895269638							yes	well			Triangular						
LM2_siGENOME_2B	K10	LM2_siGENOME_2B_K10							3.692692219						yes	well				Fan					
LM2_siGENOME_2B	K11	LM2_siGENOME_2B_K11	M-008729-01	94134	ARHGAP12			2.739180803		2.032209337				-2.430629135	yes	well			Triangular		"Round, small"				Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	K15	LM2_siGENOME_2B_K15	M-008277-01	9411	ARHGAP29					2.032209337	1.607956139				yes	well					"Round, small"	High nuclear YAP/TAZ			
LM2_siGENOME_2B	K17	LM2_siGENOME_2B_K17	M-021175-01	9938	ARHGAP25			1.735847679							yes	well			Triangular						
LM2_siGENOME_2B	K19	LM2_siGENOME_2B_K19	M-008213-00	9743	ARHGAP32		2.177207105				2.653429732			-2.601700648	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	K3	LM2_siGENOME_2B_K3	M-018019-00	55843	ARHGAP15					2.13665145					yes	well					"Round, small"				
LM2_siGENOME_2B	K5	LM2_siGENOME_2B_K5	M-009427-01	23779	ARHGAP8		1.537647886		2.475315131						yes	well		"Large, spread"		Fan					
LM2_siGENOME_2B	K7	LM2_siGENOME_2B_K7	M-021617-02	84144	SYDE2							-3.34270868			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	K9	LM2_siGENOME_2B_K9	M-008711-02	117289	TAGAP		1.537647886				1.579457688				yes	well		"Large, spread"				High nuclear YAP/TAZ			
LM2_siGENOME_2B	M11	LM2_siGENOME_2B_M11	M-021531-02	23380	SRGAP2				2.005091609		2.388706146			-1.701007395	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	M13	LM2_siGENOME_2B_M13	M-021175-01	9938	ARHGAP25			1.958810595	3.415762176		2.154427373			-1.924968161	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	M15	LM2_siGENOME_2B_M15	M-031016-02	79822	ARHGAP28						3.422447116				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_2B	M17	LM2_siGENOME_2B_M17	M-021160-01	51291	GMIP	4.389255302	2.816766324					-3.429709611			yes	well	Spindly	"Large, spread"					Low nuclear YAP/TAZ		
LM2_siGENOME_2B	M19	LM2_siGENOME_2B_M19	M-019080-01	58504	ARHGAP22				2.24020337			-1.641835111		-1.567214487	yes	well				Fan			Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	M21	LM2_siGENOME_2B_M21	M-014713-01	83478	ARHGAP24	6.584351957		1.624366221						-1.808788632	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_2B	M3	LM2_siGENOME_2B_M3	M-021160-01	51291	GMIP	3.16975716		1.661526707							yes	well	Spindly		Triangular						
LM2_siGENOME_2B	M4	LM2_siGENOME_2B_M4										-2.877140581			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	M5	LM2_siGENOME_2B_M5	M-008711-02	117289	TAGAP						2.408117355				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_2B	M9	LM2_siGENOME_2B_M9	M-010047-02	64333	ARHGAP9							-2.648529438			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_2B	N22	LM2_siGENOME_2B_N22									3.917968439				yes	well						High nuclear YAP/TAZ			
