Dataset Name,Image Name,Characteristics [Organism],Characteristics [Strain],Characteristics [Mating Type],Characteristics [Genotype],Experimental Condition [Treatment],Experimental Condition [Experimental Genotype],Comment [Gene Annotation Comments],Comment [Image File Type],Channels,Comment [Gene Symbol 1],Comment [Gene Symbol 2],Comment [Gene Identifier 1],Comment [Gene Identifier 2],Term Source REF,Term Source Accession
YDA228_AGA1y_FIG1*AGA1r_PheromoneTreatment,Pos29,Saccharomyces cerevisiae,YDA228,mating type a,pAGA1-dPSTRY;pFIG1*AGA1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1*AGA1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1*AGA1-dPSTR;BF1: Brightfield out of focus,AGA1,,YNR044W,,EFO,EFO_0001275
YDA207_KAR3y_FIG1r_PheromoneTreatment,Pos30,Saccharomyces cerevisiae,YDA207,mating type a,pKAR3-dPSTRY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pKAR3-dPSTRY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pKAR3-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,KAR3,FIG1,YPR141C,YBR040W,EFO,EFO_0001275
YDA207_KAR3y_FIG1r_PheromoneTreatment,Pos31,Saccharomyces cerevisiae,YDA207,mating type a,pKAR3-dPSTRY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pKAR3-dPSTRY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pKAR3-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,KAR3,FIG1,YPR141C,YBR040W,EFO,EFO_0001275
YDA207_KAR3y_FIG1r_PheromoneTreatment,Pos32,Saccharomyces cerevisiae,YDA207,mating type a,pKAR3-dPSTRY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pKAR3-dPSTRY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pKAR3-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,KAR3,FIG1,YPR141C,YBR040W,EFO,EFO_0001275
YDA207_KAR3y_FIG1r_PheromoneTreatment,Pos33,Saccharomyces cerevisiae,YDA207,mating type a,pKAR3-dPSTRY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pKAR3-dPSTRY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pKAR3-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,KAR3,FIG1,YPR141C,YBR040W,EFO,EFO_0001275
YDA207_KAR3y_FIG1r_PheromoneTreatment,Pos34,Saccharomyces cerevisiae,YDA207,mating type a,pKAR3-dPSTRY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pKAR3-dPSTRY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pKAR3-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,KAR3,FIG1,YPR141C,YBR040W,EFO,EFO_0001275
YDA198_AGA1y_KAR4r_PheromoneTreatment,Pos20,Saccharomyces cerevisiae,YDA198,mating type a,pAGA1-dPSTRY;pKAR4-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pKAR4-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pKAR4-dPSTR;BF1: Brightfield out of focus,AGA1,KAR4,YNR044W,YCL055W,EFO,EFO_0001275
YDA198_AGA1y_KAR4r_PheromoneTreatment,Pos21,Saccharomyces cerevisiae,YDA198,mating type a,pAGA1-dPSTRY;pKAR4-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pKAR4-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pKAR4-dPSTR;BF1: Brightfield out of focus,AGA1,KAR4,YNR044W,YCL055W,EFO,EFO_0001275
YDA198_AGA1y_KAR4r_PheromoneTreatment,Pos22,Saccharomyces cerevisiae,YDA198,mating type a,pAGA1-dPSTRY;pKAR4-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pKAR4-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pKAR4-dPSTR;BF1: Brightfield out of focus,AGA1,KAR4,YNR044W,YCL055W,EFO,EFO_0001275
YDA198_AGA1y_KAR4r_PheromoneTreatment,Pos23,Saccharomyces cerevisiae,YDA198,mating type a,pAGA1-dPSTRY;pKAR4-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pKAR4-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pKAR4-dPSTR;BF1: Brightfield out of focus,AGA1,KAR4,YNR044W,YCL055W,EFO,EFO_0001275
YDA198_AGA1y_KAR4r_PheromoneTreatment,Pos24,Saccharomyces cerevisiae,YDA198,mating type a,pAGA1-dPSTRY;pKAR4-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pKAR4-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pKAR4-dPSTR;BF1: Brightfield out of focus,AGA1,KAR4,YNR044W,YCL055W,EFO,EFO_0001275
YDA189_AGA1y_FUS1r_PheromoneTreatment,Pos15,Saccharomyces cerevisiae,YDA189,mating type a,pAGA1-dPSTRY;pFUS1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFUS1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS1-dPSTR;BF1: Brightfield out of focus,AGA1,FUS1,YNR044W,YCL027W,EFO,EFO_0001275
YDA189_AGA1y_FUS1r_PheromoneTreatment,Pos16,Saccharomyces cerevisiae,YDA189,mating type a,pAGA1-dPSTRY;pFUS1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFUS1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS1-dPSTR;BF1: Brightfield out of focus,AGA1,FUS1,YNR044W,YCL027W,EFO,EFO_0001275
YDA189_AGA1y_FUS1r_PheromoneTreatment,Pos17,Saccharomyces cerevisiae,YDA189,mating type a,pAGA1-dPSTRY;pFUS1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFUS1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS1-dPSTR;BF1: Brightfield out of focus,AGA1,FUS1,YNR044W,YCL027W,EFO,EFO_0001275
YDA189_AGA1y_FUS1r_PheromoneTreatment,Pos18,Saccharomyces cerevisiae,YDA189,mating type a,pAGA1-dPSTRY;pFUS1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFUS1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS1-dPSTR;BF1: Brightfield out of focus,AGA1,FUS1,YNR044W,YCL027W,EFO,EFO_0001275
YDA189_AGA1y_FUS1r_PheromoneTreatment,Pos19,Saccharomyces cerevisiae,YDA189,mating type a,pAGA1-dPSTRY;pFUS1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFUS1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFUS1-dPSTR;BF1: Brightfield out of focus,AGA1,FUS1,YNR044W,YCL027W,EFO,EFO_0001275
YDA186_AGA1y_STE12r_PheromoneTreatment,Pos15,Saccharomyces cerevisiae,YDA186,mating type a,pAGA1-dPSTRY;pSTE12-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pSTE12-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pSTE12-dPSTR;BF1: Brightfield out of focus,AGA1,STE12,YNR044W,YLR452C,EFO,EFO_0001275
YDA186_AGA1y_STE12r_PheromoneTreatment,Pos16,Saccharomyces cerevisiae,YDA186,mating type a,pAGA1-dPSTRY;pSTE12-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pSTE12-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pSTE12-dPSTR;BF1: Brightfield out of focus,AGA1,STE12,YNR044W,YLR452C,EFO,EFO_0001275
YDA186_AGA1y_STE12r_PheromoneTreatment,Pos17,Saccharomyces cerevisiae,YDA186,mating type a,pAGA1-dPSTRY;pSTE12-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pSTE12-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pSTE12-dPSTR;BF1: Brightfield out of focus,AGA1,STE12,YNR044W,YLR452C,EFO,EFO_0001275
YDA186_AGA1y_STE12r_PheromoneTreatment,Pos18,Saccharomyces cerevisiae,YDA186,mating type a,pAGA1-dPSTRY;pSTE12-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pSTE12-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pSTE12-dPSTR;BF1: Brightfield out of focus,AGA1,STE12,YNR044W,YLR452C,EFO,EFO_0001275
YDA186_AGA1y_STE12r_PheromoneTreatment,Pos19,Saccharomyces cerevisiae,YDA186,mating type a,pAGA1-dPSTRY;pSTE12-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pSTE12-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pSTE12-dPSTR;BF1: Brightfield out of focus,AGA1,STE12,YNR044W,YLR452C,EFO,EFO_0001275
YDA160_AGA1y_FIG1r_KAR4D_PheromoneTreatment,Pos35,Saccharomyces cerevisiae,YDA160,mating type a,pAGA1-dPSTRY;pFIG1-dPSTRR;Histone-CFP;kar4D,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1-dPSTRR;kar4D,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,AGA1,FIG1,YNR044W,YBR040W,EFO,EFO_0001275
YDA160_AGA1y_FIG1r_KAR4D_PheromoneTreatment,Pos36,Saccharomyces cerevisiae,YDA160,mating type a,pAGA1-dPSTRY;pFIG1-dPSTRR;Histone-CFP;kar4D,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1-dPSTRR;kar4D,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,AGA1,FIG1,YNR044W,YBR040W,EFO,EFO_0001275
YDA160_AGA1y_FIG1r_KAR4D_PheromoneTreatment,Pos37,Saccharomyces cerevisiae,YDA160,mating type a,pAGA1-dPSTRY;pFIG1-dPSTRR;Histone-CFP;kar4D,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1-dPSTRR;kar4D,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,AGA1,FIG1,YNR044W,YBR040W,EFO,EFO_0001275
YDA160_AGA1y_FIG1r_KAR4D_PheromoneTreatment,Pos38,Saccharomyces cerevisiae,YDA160,mating type a,pAGA1-dPSTRY;pFIG1-dPSTRR;Histone-CFP;kar4D,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1-dPSTRR;kar4D,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,AGA1,FIG1,YNR044W,YBR040W,EFO,EFO_0001275
YDA160_AGA1y_FIG1r_KAR4D_PheromoneTreatment,Pos39,Saccharomyces cerevisiae,YDA160,mating type a,pAGA1-dPSTRY;pFIG1-dPSTRR;Histone-CFP;kar4D,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1-dPSTRR;kar4D,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,AGA1,FIG1,YNR044W,YBR040W,EFO,EFO_0001275
YDA146_AGA1y_FAR1r_PheromoneTreatment,Pos15,Saccharomyces cerevisiae,YDA146,mating type a,pAGA1-dPSTRY;pFAR1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFAR1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFAR1-dPSTR;BF1: Brightfield out of focus,AGA1,FAR1,YNR044W,YJL157C,EFO,EFO_0001275
YDA146_AGA1y_FAR1r_PheromoneTreatment,Pos16,Saccharomyces cerevisiae,YDA146,mating type a,pAGA1-dPSTRY;pFAR1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFAR1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFAR1-dPSTR;BF1: Brightfield out of focus,AGA1,FAR1,YNR044W,YJL157C,EFO,EFO_0001275
YDA146_AGA1y_FAR1r_PheromoneTreatment,Pos17,Saccharomyces cerevisiae,YDA146,mating type a,pAGA1-dPSTRY;pFAR1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFAR1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFAR1-dPSTR;BF1: Brightfield out of focus,AGA1,FAR1,YNR044W,YJL157C,EFO,EFO_0001275
YDA146_AGA1y_FAR1r_PheromoneTreatment,Pos18,Saccharomyces cerevisiae,YDA146,mating type a,pAGA1-dPSTRY;pFAR1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFAR1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFAR1-dPSTR;BF1: Brightfield out of focus,AGA1,FAR1,YNR044W,YJL157C,EFO,EFO_0001275
YDA146_AGA1y_FAR1r_PheromoneTreatment,Pos19,Saccharomyces cerevisiae,YDA146,mating type a,pAGA1-dPSTRY;pFAR1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFAR1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFAR1-dPSTR;BF1: Brightfield out of focus,AGA1,FAR1,YNR044W,YJL157C,EFO,EFO_0001275
YSP615_Ste7DSy_AGA1r_PheromoneTreatment,Pos0,Saccharomyces cerevisiae,YSP615,mating type a,Ste7DS-SKARSY;pAGA1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,Ste7DS-SKARSY;pAGA1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP:Ste7DS-SKARS;RFP:pAGA1-dPSTR;BF1: Brightfield out of focus,AGA1,,YNR044W,,EFO,EFO_0001275
YSP615_Ste7DSy_AGA1r_PheromoneTreatment,Pos1,Saccharomyces cerevisiae,YSP615,mating type a,Ste7DS-SKARSY;pAGA1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,Ste7DS-SKARSY;pAGA1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP:Ste7DS-SKARS;RFP:pAGA1-dPSTR;BF1: Brightfield out of focus,AGA1,,YNR044W,,EFO,EFO_0001275
YSP615_Ste7DSy_AGA1r_PheromoneTreatment,Pos2,Saccharomyces cerevisiae,YSP615,mating type a,Ste7DS-SKARSY;pAGA1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,Ste7DS-SKARSY;pAGA1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP:Ste7DS-SKARS;RFP:pAGA1-dPSTR;BF1: Brightfield out of focus,AGA1,,YNR044W,,EFO,EFO_0001275
YSP615_Ste7DSy_AGA1r_PheromoneTreatment,Pos3,Saccharomyces cerevisiae,YSP615,mating type a,Ste7DS-SKARSY;pAGA1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,Ste7DS-SKARSY;pAGA1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP:Ste7DS-SKARS;RFP:pAGA1-dPSTR;BF1: Brightfield out of focus,AGA1,,YNR044W,,EFO,EFO_0001275
YSP615_Ste7DSy_AGA1r_PheromoneTreatment,Pos4,Saccharomyces cerevisiae,YSP615,mating type a,Ste7DS-SKARSY;pAGA1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,Ste7DS-SKARSY;pAGA1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP:Ste7DS-SKARS;RFP:pAGA1-dPSTR;BF1: Brightfield out of focus,AGA1,,YNR044W,,EFO,EFO_0001275
YSP614_Ste7DSy_FIG1r_PheromoneTreatment,Pos15,Saccharomyces cerevisiae,YSP614,mating type a,Ste7DS-SKARSY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,Ste7DS-SKARSY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: Ste7DS-SKARS;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,FIG1,,YBR040W,,EFO,EFO_0001275
YSP614_Ste7DSy_FIG1r_PheromoneTreatment,Pos16,Saccharomyces cerevisiae,YSP614,mating type a,Ste7DS-SKARSY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,Ste7DS-SKARSY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: Ste7DS-SKARS;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,FIG1,,YBR040W,,EFO,EFO_0001275
YSP614_Ste7DSy_FIG1r_PheromoneTreatment,Pos17,Saccharomyces cerevisiae,YSP614,mating type a,Ste7DS-SKARSY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,Ste7DS-SKARSY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: Ste7DS-SKARS;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,FIG1,,YBR040W,,EFO,EFO_0001275
YSP614_Ste7DSy_FIG1r_PheromoneTreatment,Pos18,Saccharomyces cerevisiae,YSP614,mating type a,Ste7DS-SKARSY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,Ste7DS-SKARSY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: Ste7DS-SKARS;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,FIG1,,YBR040W,,EFO,EFO_0001275
YSP614_Ste7DSy_FIG1r_PheromoneTreatment,Pos19,Saccharomyces cerevisiae,YSP614,mating type a,Ste7DS-SKARSY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,Ste7DS-SKARSY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: Ste7DS-SKARS;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,FIG1,,YBR040W,,EFO,EFO_0001275
YSP664_AGA1y_PRM5r_PheromoneTreatment,Pos5,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY;pPRM5-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM5-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM5-dPSTR;BF1: Brightfield out of focus,AGA1,PRM5,YNR044W,YIL117C,EFO,EFO_0001275
YSP664_AGA1y_PRM5r_PheromoneTreatment,Pos6,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY;pPRM5-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM5-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM5-dPSTR;BF1: Brightfield out of focus,AGA1,PRM5,YNR044W,YIL117C,EFO,EFO_0001275
YSP664_AGA1y_PRM5r_PheromoneTreatment,Pos7,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY;pPRM5-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM5-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM5-dPSTR;BF1: Brightfield out of focus,AGA1,PRM5,YNR044W,YIL117C,EFO,EFO_0001275
YSP664_AGA1y_PRM5r_PheromoneTreatment,Pos8,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY;pPRM5-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM5-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM5-dPSTR;BF1: Brightfield out of focus,AGA1,PRM5,YNR044W,YIL117C,EFO,EFO_0001275
YSP664_AGA1y_PRM5r_PheromoneTreatment,Pos9,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY;pPRM5-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pAGA1-dPSTRY;pPRM5-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pPRM5-dPSTR;BF1: Brightfield out of focus,AGA1,PRM5,YNR044W,YIL117C,EFO,EFO_0001275
YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,Pos35,Saccharomyces cerevisiae,YSP692,mating type a,pAGA1-dPSTRY;pFIG1-dPSTRR;Histone-CFP;bar1D,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1-dPSTRR;bar1D,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,AGA1,FIG1,YNR044W,YBR040W,EFO,EFO_0001275
YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,Pos36,Saccharomyces cerevisiae,YSP692,mating type a,pAGA1-dPSTRY;pFIG1-dPSTRR;Histone-CFP;bar1D,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1-dPSTRR;bar1D,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,AGA1,FIG1,YNR044W,YBR040W,EFO,EFO_0001275
YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,Pos37,Saccharomyces cerevisiae,YSP692,mating type a,pAGA1-dPSTRY;pFIG1-dPSTRR;Histone-CFP;bar1D,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1-dPSTRR;bar1D,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,AGA1,FIG1,YNR044W,YBR040W,EFO,EFO_0001275
YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,Pos38,Saccharomyces cerevisiae,YSP692,mating type a,pAGA1-dPSTRY;pFIG1-dPSTRR;Histone-CFP;bar1D,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1-dPSTRR;bar1D,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,AGA1,FIG1,YNR044W,YBR040W,EFO,EFO_0001275
YSP692_AGA1y_FIG1r_bar1D_PheromoneTreatment,Pos39,Saccharomyces cerevisiae,YSP692,mating type a,pAGA1-dPSTRY;pFIG1-dPSTRR;Histone-CFP;bar1D,1uM Pheromone at Time 0,pAGA1-dPSTRY;pFIG1-dPSTRR;bar1D,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pAGA1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,AGA1,FIG1,YNR044W,YBR040W,EFO,EFO_0001275
YSP646_FIG1y_FIG1r_PheromoneTreatment,Pos25,Saccharomyces cerevisiae,YSP646,mating type a,pFIG1-dPSTRY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pFIG1-dPSTRY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pFIG1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,FIG1,FIG1,YBR040W,YBR040W,EFO,EFO_0001275
YSP646_FIG1y_FIG1r_PheromoneTreatment,Pos26,Saccharomyces cerevisiae,YSP646,mating type a,pFIG1-dPSTRY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pFIG1-dPSTRY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pFIG1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,FIG1,FIG1,YBR040W,YBR040W,EFO,EFO_0001275
YSP646_FIG1y_FIG1r_PheromoneTreatment,Pos27,Saccharomyces cerevisiae,YSP646,mating type a,pFIG1-dPSTRY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pFIG1-dPSTRY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pFIG1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,FIG1,FIG1,YBR040W,YBR040W,EFO,EFO_0001275
YSP646_FIG1y_FIG1r_PheromoneTreatment,Pos28,Saccharomyces cerevisiae,YSP646,mating type a,pFIG1-dPSTRY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pFIG1-dPSTRY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pFIG1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,FIG1,FIG1,YBR040W,YBR040W,EFO,EFO_0001275
YSP646_FIG1y_FIG1r_PheromoneTreatment,Pos29,Saccharomyces cerevisiae,YSP646,mating type a,pFIG1-dPSTRY;pFIG1-dPSTRR;Histone-CFP,1uM Pheromone at Time 0,pFIG1-dPSTRY;pFIG1-dPSTRR,Saccharomyces genome database,raw,BF: Brightfield;CFP:nuclei;YFP: pFIG1-dPSTR;RFP:pFIG1-dPSTR;BF1: Brightfield out of focus,FIG1,FIG1,YBR040W,YBR040W,EFO,EFO_0001275
