Plate	Well	Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Z-score (Spindly)	"Z-score (Large, spread)"	Z-score (Triangular)	Z-score (Fan)	"Z-score (Round, small)"	Z-score (High nuclear YAP/TAZ)	Z-score (Low nuclear YAP/TAZ)	Z-score (High total YAP/TAZ)	Z-score (Low total YAP/TAZ)	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
MDA-MB-231_siGENOME_1A	E10	MDA-MB-231_siGENOME_1A_E10	M-010098-01	23263	MCF2L							-4.105297782	1.624788932		yes	well							Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1B	K18	MDA-MB-231_siGENOME_1B_K18	M-010098-01	23263	MCF2L							-4.083536183			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1A	G10	MDA-MB-231_siGENOME_1A_G10	M-009313-00	23101	MCF2L2	3.036050722		2.064438618						-1.899440841	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	I10	MDA-MB-231_siGENOME_1A_I10	M-009313-00	23101	MCF2L2	3.402353119		2.03764586	1.902926254					-1.607759968	yes	well	Spindly		Triangular	Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	G10	MDA-MB-231_siGENOME_1B_G10	M-009313-00	23101	MCF2L2	4.782848784			2.213268464						yes	well	Spindly			Fan					
MDA-MB-231_siGENOME_1B	I10	MDA-MB-231_siGENOME_1B_I10	M-009313-00	23101	MCF2L2	3.488376467			2.457303104						yes	well	Spindly			Fan					
MDA-MB-231_siGENOME_1A	H4	MDA-MB-231_siGENOME_1A_H4	M-006539-01	4649	MYO9A							-3.956007766			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1B	H4	MDA-MB-231_siGENOME_1B_H4	M-006539-01	4649	MYO9A	1.508595277						-3.252658079			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1B	J18	MDA-MB-231_siGENOME_1B_J18	M-006539-01	4649	MYO9A							-2.718562323			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1A	J18	MDA-MB-231_siGENOME_1A_J18	M-006539-01	4649	MYO9A							-2.392709146			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1B	D6	MDA-MB-231_siGENOME_1B_D6	M-009535-00	4650	MYO9B		3.071770507					-1.97077203		-4.327381389	yes	well		"Large, spread"					Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	D8	MDA-MB-231_siGENOME_1A_D8	M-009535-00	4650	MYO9B							-2.021528742		-4.201553307	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	D6	MDA-MB-231_siGENOME_1A_D6	M-009535-00	4650	MYO9B							-1.511942086		-3.926857998	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	D8	MDA-MB-231_siGENOME_1B_D8	M-009535-00	4650	MYO9B							-2.837289322		-3.066965209	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	C19	MDA-MB-231_siGENOME_1B_C19	M-003915-02	10276	NET1		1.902469198	2.658266447						-2.995220841	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	C19	MDA-MB-231_siGENOME_1A_C19	M-003915-02	10276	NET1			1.662547246			1.717704899			-2.260590046	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	K15	MDA-MB-231_siGENOME_1A_K15	M-003915-02	10276	NET1		5.024724945				1.953121351			-1.976214825	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	K15	MDA-MB-231_siGENOME_1B_K15	M-003915-02	10276	NET1		3.656421162	1.608942679			1.716161689			-1.878658092	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	K11	MDA-MB-231_siGENOME_1A_K11	M-009354-00	25791	NGEF				6.215018455		3.276977155				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1B	K11	MDA-MB-231_siGENOME_1B_K11	M-009354-00	25791	NGEF				7.093961282		4.103424911				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1A	I5	MDA-MB-231_siGENOME_1A_I5	M-009354-00	25791	NGEF				5.599005284		4.314583663				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1B	I5	MDA-MB-231_siGENOME_1B_I5	M-009354-00	25791	NGEF			1.578080215	5.385718796		4.888189983				yes	well			Triangular	Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1B	D5	MDA-MB-231_siGENOME_1B_D5	M-014170-00	57722	NOPE									-4.364231399	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	J7	MDA-MB-231_siGENOME_1A_J7	M-014170-00	57722	NOPE					1.733466684			1.511282592		yes	well					"Round, small"			High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1A	D5	MDA-MB-231_siGENOME_1A_D5	M-014170-00	57722	NOPE				2.272534157	2.627401031					yes	well				Fan	"Round, small"				
MDA-MB-231_siGENOME_1A	F19	MDA-MB-231_siGENOME_1A_F19	M-027177-02	84033	OBSCN							-4.019548818	1.580302582		yes	well							Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1B	F19	MDA-MB-231_siGENOME_1B_F19	M-027177-02	84033	OBSCN	3.259940176						-4.469732825	1.624328514		yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1B	L15	MDA-MB-231_siGENOME_1B_L15	M-027177-02	84033	OBSCN	2.193904151						-3.999956313	2.142197887		yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1A	L15	MDA-MB-231_siGENOME_1A_L15	M-027177-02	84033	OBSCN	3.182571681						-4.874773633	2.546969169		yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_2A	E11	MDA-MB-231_siGENOME_2A_E11	M-010026-01	4952	OCRL	6.783548297						-2.099197751	1.722272845		yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_2B	C15	MDA-MB-231_siGENOME_2B_C15	M-010026-01	4952	OCRL	5.953810511						-2.349601531			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_2B	E11	MDA-MB-231_siGENOME_2B_E11	M-010026-01	4952	OCRL	5.006677957						-2.01559925			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_2A	C15	MDA-MB-231_siGENOME_2A_C15	M-010026-01	4952	OCRL	4.361160807						-1.849545721			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1B	H18	MDA-MB-231_siGENOME_1B_H18	M-009444-01	4983	OPHN1		3.656421162	2.133604563	5.751770757		5.05710708			-3.927410587	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	L12	MDA-MB-231_siGENOME_1B_L12	M-009444-01	4983	OPHN1		2.487119853	2.565679056	6.727909321		5.144201663			-3.833170577	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	H18	MDA-MB-231_siGENOME_1A_H18	M-009444-01	4983	OPHN1		5.574316674		3.011749963		5.7414263			-3.359496906	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	L12	MDA-MB-231_siGENOME_1A_L12	M-009444-01	4983	OPHN1			2.921806877	5.722207918		4.01405336			-3.329695931	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2B	C17	MDA-MB-231_siGENOME_2B_C17	M-008277-01	9411	PARG1							-2.806317965		-3.83488944	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2B	G11	MDA-MB-231_siGENOME_2B_G11	M-008277-01	9411	PARG1							-2.998557926		-3.57394668	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2A	C17	MDA-MB-231_siGENOME_2A_C17	M-008277-01	9411	PARG1							-2.52813758		-3.286666416	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2A	G11	MDA-MB-231_siGENOME_2A_G11	M-008277-01	9411	PARG1							-3.101084726		-3.268078949	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2B	M13	MDA-MB-231_siGENOME_2B_M13	M-003020-04	5295	PIK3R1		2.832114329		2.589222334		3.466536454			-1.579946186	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2A	M13	MDA-MB-231_siGENOME_2A_M13	M-003020-04	5295	PIK3R1		1.731413846	1.502340348	2.89677128		3.005979691				yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2B	M11	MDA-MB-231_siGENOME_2B_M11	M-003020-04	5295	PIK3R1			1.552909014	4.568250635		3.148944902				yes	well			Triangular	Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2A	M11	MDA-MB-231_siGENOME_2A_M11	M-003020-04	5295	PIK3R1			1.562156129	5.582250613		3.19025135				yes	well			Triangular	Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2B	E13	MDA-MB-231_siGENOME_2B_E13	M-003021-03	5296	PIK3R2							-3.836823796		-3.411402472	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2B	C11	MDA-MB-231_siGENOME_2B_C11	M-003021-03	5296	PIK3R2							-1.776398231		-3.219591952	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2A	C11	MDA-MB-231_siGENOME_2A_C11	M-003021-03	5296	PIK3R2							-1.732162708		-2.928133951	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2A	E13	MDA-MB-231_siGENOME_2A_E13	M-003021-03	5296	PIK3R2									-2.916392878	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	I8	MDA-MB-231_siGENOME_1A_I8	M-024745-01	57480	PLEKHG1	7.504939976						-1.897403499	1.841741143		yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1B	I8	MDA-MB-231_siGENOME_1B_I8	M-024745-01	57480	PLEKHG1	5.239721366							1.904827037		yes	well	Spindly							High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1A	M8	MDA-MB-231_siGENOME_1A_M8	M-024745-01	57480	PLEKHG1	6.406032782							2.01087434		yes	well	Spindly							High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1B	M8	MDA-MB-231_siGENOME_1B_M8	M-024745-01	57480	PLEKHG1	5.544303088							2.470658232		yes	well	Spindly							High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1B	G6	MDA-MB-231_siGENOME_1B_G6	M-023690-01	64857	PLEKHG2		1.902469198	5.405025722						-6.133432302	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	G6	MDA-MB-231_siGENOME_1A_G6	M-023690-01	64857	PLEKHG2		5.024724945	7.155062659			2.037800813			-5.439153024	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	C22	MDA-MB-231_siGENOME_1A_C22	M-023690-01	64857	PLEKHG2		2.826358029	7.074684384			3.720506281			-5.238035191	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	C22	MDA-MB-231_siGENOME_1B_C22	M-023690-01	64857	PLEKHG2			8.367822244			2.969297387			-5.148972986	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	I18	MDA-MB-231_siGENOME_1B_I18	M-024506-02	26030	PLEKHG3		2.487119853		5.263701475		1.953193919			-2.338053173	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	C16	MDA-MB-231_siGENOME_1A_C16	M-024506-02	26030	PLEKHG3				2.149331522					-1.648007525	yes	well				Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	C16	MDA-MB-231_siGENOME_1B_C16	M-022051-01	26030	PLEKHG3			1.70153007	4.287562912		1.772889153				yes	well			Triangular	Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1A	I18	MDA-MB-231_siGENOME_1A_I18	M-022051-01	26030	PLEKHG3				2.518939425						yes	well				Fan					
MDA-MB-231_siGENOME_1B	E16	MDA-MB-231_siGENOME_1B_E16	M-022573-01	25894	PLEKHG4		2.487119853	8.09006007			3.536431444			-5.981586642	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	K4	MDA-MB-231_siGENOME_1A_K4	M-022573-01	25894	PLEKHG4			7.342611965			4.036324184			-5.976446154	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	E16	MDA-MB-231_siGENOME_1A_E16	M-022573-01	25894	PLEKHG4		2.2767663	6.351279915			3.972594396			-5.953302889	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	K4	MDA-MB-231_siGENOME_1B_K4	M-022573-01	25894	PLEKHG4		1.902469198	6.793836592			4.485474192			-5.267044388	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	C10	MDA-MB-231_siGENOME_1A_C10	M-010063-01	57580	PREX1				1.533318351	1.54851475					yes	well				Fan	"Round, small"				
MDA-MB-231_siGENOME_1A	C14	MDA-MB-231_siGENOME_1A_C14	M-010063-01	57580	PREX1				1.656520985	1.640990717					yes	well				Fan	"Round, small"				
MDA-MB-231_siGENOME_1B	C10	MDA-MB-231_siGENOME_1B_C10	M-010063-01	57580	PREX1				2.091251143						yes	well				Fan					
MDA-MB-231_siGENOME_1A	F8	MDA-MB-231_siGENOME_1A_F8	M-008650-00	29127	RACGAP1		13.26860088		6.584626358		3.490059871			-5.097807436	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	N16	MDA-MB-231_siGENOME_1A_N16	M-008650-00	29127	RACGAP1		8.322275319		5.599005284		2.972043016			-4.959667087	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	N16	MDA-MB-231_siGENOME_1B_N16	M-008650-00	29127	RACGAP1		7.164325089		6.727909321		4.343550089			-3.844430116	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	F8	MDA-MB-231_siGENOME_1B_F8	M-008650-00	29127	RACGAP1		3.656421162		10.14439429		3.032281041			-3.732919306	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	D18	MDA-MB-231_siGENOME_1A_D18	M-009266-00	10928	RALBP1		7.223091861	8.601871597	2.64214206		5.577351979			-5.137053728	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	D20	MDA-MB-231_siGENOME_1B_D20	M-009266-00	10928	RALBP1		3.656421162	6.670386737			3.865338267			-5.135189948	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	D18	MDA-MB-231_siGENOME_1B_D18	M-009266-00	10928	RALBP1		3.656421162	4.602601664			5.522314465			-5.086426287	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	D20	MDA-MB-231_siGENOME_1A_D20	M-009266-00	10928	RALBP1		4.475133216				5.735449667			-4.779494019	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	E21	MDA-MB-231_siGENOME_1B_E21	M-009323-00	5923	RASGRF1		3.071770507				3.71722827			-3.20911539	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	M11	MDA-MB-231_siGENOME_1A_M11	M-009323-00	5923	RASGRF1				2.149331522		2.41917295				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1A	E21	MDA-MB-231_siGENOME_1A_E21	M-009323-00	5923	RASGRF1				2.518939425		4.657390785				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1B	M11	MDA-MB-231_siGENOME_1B_M11	M-009323-00	5923	RASGRF1				2.335285784		4.774453877				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_1B	I17	MDA-MB-231_siGENOME_1B_I17	M-024516-01	5924	RASGRF2							-3.827102738			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1A	G19	MDA-MB-231_siGENOME_1A_G19	M-024516-01	5924	RASGRF2	1.863883048						-3.773122777			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1B	G19	MDA-MB-231_siGENOME_1B_G19	M-024516-01	5924	RASGRF2							-3.565537812			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1A	I17	MDA-MB-231_siGENOME_1A_I17	M-024516-01	5924	RASGRF2							-3.356519958			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1B	C17	MDA-MB-231_siGENOME_1B_C17	M-024506-02	64283	RGNEF			2.041017172	2.335285784		3.129990056			-2.903248886	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	C17	MDA-MB-231_siGENOME_1A_C17	M-024506-02	64283	RGNEF				2.395736791		2.880631978			-2.363992251	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	E7	MDA-MB-231_siGENOME_1B_E7	M-024506-02	64283	RGNEF			1.608942679			2.842416256			-2.253004501	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	E7	MDA-MB-231_siGENOME_1A_E7	M-024506-02	64283	RGNEF				2.026128888					-2.148096425	yes	well				Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2B	G19	MDA-MB-231_siGENOME_2B_G19	M-008213-00	9743	RICS			2.203300613	1.869575679		1.760406795			-1.853979498	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2B	M19	MDA-MB-231_siGENOME_2B_M19	M-008213-00	9743	RICS			2.541504245	4.748162299		2.195730671			-1.808661998	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2A	M19	MDA-MB-231_siGENOME_2A_M19	M-008213-00	9743	RICS				3.462135351						yes	well				Fan					
MDA-MB-231_siGENOME_1B	M21	MDA-MB-231_siGENOME_1B_M21	M-009833-00	26084	SGEF			5.158126012				-4.424252441		-3.701724697	yes	well			Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	I9	MDA-MB-231_siGENOME_1A_I9	M-009833-00	26084	SGEF	2.376706405						-4.65074424		-1.776711541	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	I9	MDA-MB-231_siGENOME_1B_I9	M-009833-00	26084	SGEF	4.173685341						-5.167881315			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1A	M21	MDA-MB-231_siGENOME_1A_M21	M-009833-00	26084	SGEF	3.036050722		3.779175137				-2.861465958			yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1A	N6	MDA-MB-231_siGENOME_1A_N6	M-009546-01	23616	SH3BP1					1.533102089					yes	well					"Round, small"				
MDA-MB-231_siGENOME_2A	K7	MDA-MB-231_siGENOME_2A_K7	M-009225-01	115703	SNX26							-3.022654511			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_2A	M9	MDA-MB-231_siGENOME_2A_M9	M-009225-01	115703	SNX26	3.243135812						-2.745197789			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_2B	K7	MDA-MB-231_siGENOME_2B_K7	M-009225-01	115703	SNX26	2.046888725		1.500877686				-1.960579353			yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_2B	M9	MDA-MB-231_siGENOME_2B_M9	M-009225-01	115703	SNX26							-1.802333043			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_siGENOME_1A	K13	MDA-MB-231_siGENOME_1A_K13	M-005194-01	6654	SOS1					1.656403378			2.079980065		yes	well					"Round, small"			High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1B	K13	MDA-MB-231_siGENOME_1B_K13	M-005194-01	6654	SOS1					2.346849545		-2.095825511	2.421813492		yes	well					"Round, small"		Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_siGENOME_1A	H11	MDA-MB-231_siGENOME_1A_H11	M-015469-00	221178	SPATA13			3.966724444	6.461423724		5.295066137			-2.511189544	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1A	J19	MDA-MB-231_siGENOME_1A_J19	M-015469-00	221178	SPATA13		1.727174571	2.895014119	5.968613187		5.088148789			-2.404611297	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	J19	MDA-MB-231_siGENOME_1B_J19	M-015469-00	221178	SPATA13			2.565679056	3.311424348		5.018234357			-2.116564683	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_1B	H11	MDA-MB-231_siGENOME_1B_H11	M-015469-00	221178	SPATA13		2.487119853	3.861902534	4.775632193		5.749646088			-1.949875949	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_siGENOME_2A	M15	MDA-MB-231_siGENOME_2A_M15	M-026974-00	57522	SRGAP1				1.76604314						yes	well				Fan					
MDA-MB-231_siGENOME_2A	K5	MDA-MB-231_siGENOME_2A_K5	M-026974-00	57522	SRGAP1				2.472748228						yes	well				Fan					
MDA-MB-231_siGENOME_2B	C19	MDA-MB-231_siGENOME_2B_C19	M-021531-02	23380	SRGAP2		2.061534648				1.878945003				yes	well		"Large, spread"				High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2A	C19	MDA-MB-231_siGENOME_2A_C19	M-021531-02	23380	SRGAP2						2.196430359				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2A	E19	MDA-MB-231_siGENOME_2A_E19	M-021531-02	23380	SRGAP2						1.628991689				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2B	E19	MDA-MB-231_siGENOME_2B_E19	M-021531-02	23380	SRGAP2				2.049487343		2.739555837				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2B	K9	MDA-MB-231_siGENOME_2B_K9	M-021531-02	23380	SRGAP2				2.049487343		2.126058338				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2A	K9	MDA-MB-231_siGENOME_2A_K9	M-021531-02	23380	SRGAP2				2.048725175						yes	well				Fan					
MDA-MB-231_siGENOME_2B	M5	MDA-MB-231_siGENOME_2B_M5	M-021531-02	23380	SRGAP2				2.049487343		1.750369876				yes	well				Fan		High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2A	M5	MDA-MB-231_siGENOME_2A_M5	M-021531-02	23380	SRGAP2				3.462135351						yes	well				Fan					
MDA-MB-231_siGENOME_2B	K15	MDA-MB-231_siGENOME_2B_K15	M-010256-00	90627	STARD13						1.554027232				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2A	K15	MDA-MB-231_siGENOME_2A_K15	M-010256-00	90627	STARD13		1.731413846				1.63804133				yes	well		"Large, spread"				High nuclear YAP/TAZ			
MDA-MB-231_siGENOME_2B	I9	MDA-MB-231_siGENOME_2B_I9	M-010256-00	90627	STARD13				1.689664016		2.752010408				yes	well				Fan		High nuclear YAP/TAZ			
